,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.03442215902147944,-0.00023505642361140884,-0.0285,-3.5807291666666095e-07,0.0,8.539848236540445
ii,0.35179611774985786,-8.196614583129156e-05,0.233,1.7070312500000084e-05,0.0,1.2928477447021456
iii,0.499891868952975,7.028645833418137e-05,0.2935,1.7428385416666738e-05,0.0,11.371182547427486
avr,0.06812440472356698,-0.0001685980902766839,-0.074,-8.3550347222222e-06,0.0,1.9305087118694675
avl,0.17917525746688784,9.96440972228677e-05,-0.161,-8.893229166666549e-06,0.0,9.712772332379728
avf,0.41722122793276334,-3.4852430558844118e-06,0.275,1.7246093749999955e-05,0.0,4.155338355957746
v1,0.05216864762565063,-0.00014859809027605465,-0.0835,-5.00868055555562e-06,0.0,1.3285323469354302
v2,0.24672618825795356,-0.0001515668402792767,-0.081,-9.131944444444537e-06,0.0005000000000000004,75.16292407634609
v3,0.23260245156457837,-0.00012153211805612407,-0.113,-6.829427083333425e-06,0.0005000000000000004,86.08787778783362
v4,0.12735274266944116,-0.00027901475694525106,-0.1135,-1.807725694444531e-06,0.0005000000000000004,41.66281216523378
v5,0.06173591619173963,-0.00020697916666658148,-0.076,-3.070746527777807e-06,0.0,3.9464052602762494
v6,0.035402628597321836,-5.581597222613597e-06,-0.072,-3.41579861111122e-06,0.0,1.5632794598645086
vx,0.052286055456003504,0.00012210069444397502,0.0335,-3.828125000000017e-06,0.0,4.1046768397180236
vy,0.029779831138976177,-0.00024101996527762018,-0.006,-2.4479166666666365e-06,0.0,1.744231925659623
vz,0.4861389526225233,-0.00015967447916418004,-0.01,-2.151692708333341e-05,-0.00024999999999997247,3.832495161441734
