,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.044809007775707003,-0.0001724262152778832,-0.0145,1.0156250000000158e-06,0.0002500000000000002,3.574686417517973
ii,0.24386696637811975,-0.00012828125000021592,0.016,-1.0286458333332189e-06,-0.00024999999999997247,16.399825289030204
iii,0.2861560091390129,0.00037626736110911885,-0.0075,-2.04427083333337e-06,-0.0002500000000000002,19.263036960606087
avr,0.072789730049075,-0.00013105468749973967,-0.0195,4.3402777777336904e-09,0.0,5.515600267265213
avl,0.1044820596338548,-0.0003033333333334018,-0.009,1.527777777777908e-06,0.0002500000000000002,6.9110749017486635
avf,0.25379448181229397,-0.00037900607638843256,0.0015,-1.5407986111109332e-06,-0.0002500000000000002,16.663303377556165
v1,0.3793885429247366,-0.00018514322916780526,-0.0125,-7.964409722224087e-07,0.0,23.431969683687438
v2,0.556722432660235,0.0002494053819407019,0.0725,-2.9079861111110355e-06,0.0005000000000000004,109.03211457056037
v3,0.35103992276998547,-0.00015004774305640332,-0.077,-6.375868055555586e-06,0.0007500000000000007,53.65569503969569
v4,0.5428791414657415,-0.000162790798612588,0.0975,1.1783854166666367e-05,0.000250000000000028,5.926466272192245
v5,0.6023042835533394,-7.675347222208166e-05,0.11,1.2276475694444078e-05,0.0002500000000000002,6.717713340171454
v6,0.7157398411392962,-0.00024511284722123535,0.016,1.203993055555551e-05,0.0,10.366205060159034
vx,0.4318691338997254,4.174479166212452e-05,-0.2315,1.7113715277777807e-05,0.0,3.346843264674999
vy,0.5405939307006141,1.9496527777993297e-05,-0.0655,-7.152777777777776e-06,-0.0002500000000000002,18.257587718950226
vz,0.48831150023334957,0.00033839409722306255,-0.1125,-1.1631944444444142e-05,-0.00024999999999997247,4.344200312895759
