,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.053819699199650683,-6.71875000045116e-06,-0.032,1.8444010416666575e-05,0.0002500000000000002,17.52089394760115
ii,0.021489945302815224,0.00017424479166664952,0.002,3.6132812500000315e-06,0.0,10.666493360291996
iii,0.08022839892062669,0.00017712239583313866,0.0275,-1.4830729166666375e-05,-0.0002500000000000002,44.41280400052412
avr,0.017598981722297565,0.00016893229166662797,0.014,-1.1041666666666712e-05,0.0,2.8659437446104605
avl,0.06165006787392222,-9.019531249986839e-05,-0.024,1.662109374999973e-05,0.0002500000000000002,27.973960348340036
avf,0.037405761644269474,-7.669270833310497e-05,0.0275,-5.618489583333128e-06,-0.0002500000000000002,23.632341728421597
v1,0.012254618614839367,-5.993489583307453e-05,-0.0105,5.957031250000096e-06,0.0,1.5001635997912923
v2,0.07330250867083028,-3.7500000007472932e-06,-0.018,-1.5403645833333432e-05,0.0,22.123078187984618
v3,0.10024877791432484,-0.0002539192708333747,-0.0865,4.661458333333225e-06,0.0,51.920253224060836
v4,0.10842007542559974,-0.0002282552083333194,-0.0885,5.110677083333336e-06,0.0002499999999999985,54.58874580342855
v5,0.0658150538256854,0.00033593749999957925,-0.0385,2.0657552083333116e-05,0.0002500000000000002,12.828834572161556
v6,0.016283575149468453,0.00030260416666688753,-0.027,5.130208333333537e-06,0.0002500000000000002,5.947737541510102
vx,0.057170397709242725,-0.0002017317708333953,-0.042,9.446614583333036e-06,0.0002500000000000002,24.393773932897794
vy,0.03217636685831584,-0.0002434635416669001,0.0335,-3.157552083333265e-06,-0.00024999999999999675,23.898085498907186
vz,0.002991561041255602,-0.00015514322916666479,0.0095,-2.7734375000000988e-06,0.0,1.5295632008565345
