,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.034829084669261615,-0.00018342447916650534,-0.0465,-2.8515624999999965e-06,-0.0002500000000000002,21.533898148882237
ii,0.029663661533456766,-0.0001074218749999518,0.001,5.208333333330853e-08,0.0,19.294913178827315
iii,0.09036499842629929,0.00015244791666662322,0.0405,2.903645833333221e-06,0.0,65.66391747913775
avr,0.00964932094030746,-0.00011821614583337865,0.0145,1.3867187500000532e-06,0.0002499999999999985,4.1955060824440755
avl,0.055171749522784155,7.869791666638803e-05,-0.048,-2.8645833333332296e-06,0.0,36.66960887816739
avf,0.05126343310915738,0.0002091406250004355,0.018,1.4778645833333433e-06,0.0,38.11928924730763
v1,0.3710693103866539,0.00022415364583403018,0.0775,-2.8300781250000002e-05,0.0007500000000000007,223.51971207839344
v2,1.0450199729313234,5.889322916719135e-05,0.0765,-4.6679687500000036e-05,0.0007500000000000007,838.6410616251111
v3,0.6102278215266153,0.00025598958333284614,0.03175,-4.6451822916666396e-05,0.0007500000000000007,511.22572144444587
v4,0.2830409391548475,0.0002223046875011297,-0.0025,-4.46484375000005e-05,0.0007499999999999937,221.2931925611378
v5,0.14150420886018353,0.00012429687500015973,-0.029,-3.797526041666686e-05,0.0002500000000000002,87.91294646595654
v6,0.06305873498142565,-8.76432291668523e-05,-0.023,-2.9016927083333287e-05,0.0,35.34767667002986
vx,0.017552801859124046,-3.984374999829547e-06,-0.0245,-1.649088541666655e-05,0.0,16.71249619832305
vy,0.03602584167168385,0.00033858072916681834,0.004,-1.966145833333387e-06,0.0,34.06305172215222
vz,0.3098215952507679,0.00019614583333337577,-0.011,1.5507812499999615e-05,-0.0005000000000000004,261.3975943470066
