,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.1511030704804985,4.853732638886999e-05,0.0465,-1.1362847222222337e-05,0.00024999999999997247,5.70554259159121
ii,1.3591065329833107,-2.3858506947712332e-05,0.0065,2.4568142361110994e-05,0.00024999999999997247,4.546868360030321
iii,1.3910678495834494,-7.643229166208823e-05,0.148,3.593315972222152e-05,0.0,2.258202530613211
avr,0.4073253850233401,-1.9722222221617666e-05,0.0415,-6.599392361111016e-06,-0.00024999999999997247,5.018351982826153
avl,0.43131253465789343,6.407118055314793e-05,-0.1095,-2.3650173611111295e-05,0.0,1.9390342698429666
avf,1.3373102580100906,-4.9409722220776545e-05,0.0735,3.02517361111116e-05,0.0,2.175520986304583
v1,0.4218853753026403,-0.00022404079861234458,-0.1775,-2.4127604166666706e-05,-0.00024999999999997247,1.8324901250765206
v2,0.18271074382975222,-0.0002038541666662668,-0.052,-1.4845920138888823e-05,0.0,1.940361461237918
v3,0.22991661588623755,-0.00014690538194477728,-0.071,-1.6612413194444815e-05,0.0,3.7535435157685537
v4,0.3882410402323188,-3.880642361062657e-05,-0.1325,-2.480902777777799e-05,0.0,2.8784641009085212
v5,0.21391927796552287,0.00014500868055405177,-0.059,-1.346571180555551e-05,0.0,6.868458854701794
v6,0.3199474462831368,-0.00022523003472358665,-0.157,-1.9160156250000158e-05,0.0,4.070696410460625
vx,0.037998649562183254,-0.0002234939236114729,-0.031,-2.9166666666666217e-06,0.0,3.7446724514671734
vy,0.7665474635459653,-6.256944444520525e-05,0.1385,2.902126736111095e-05,0.0,2.6369132137221447
vz,0.009916670812472522,0.00015727864583393774,0.0165,-2.113715277777826e-06,0.0,0.6879167323944384
