,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.6882987395591222,-0.00013421874999825314,-0.022,1.0666232638888906e-05,0.0,16.71980774014948
ii,0.8226476072239782,-0.00015768229166561757,0.0,2.3289930555555924e-05,0.00024999999999997247,11.296209133323265
iii,0.3733547750289186,8.343315972765367e-05,0.0655,1.2628038194444244e-05,0.0002500000000000002,2.137512175735487
avr,0.6621828764586399,-7.321180555654802e-05,0.0385,-1.6974826388888913e-05,0.0,13.550403473816143
avl,0.3251015865990765,-0.0002882769097231781,0.03,-9.787326388889366e-07,0.0,7.067996429066573
avf,0.4258809289822746,0.00021000868055760032,0.02425,1.7957899305555528e-05,0.0002500000000000002,2.3864554401087217
v1,0.462551202452821,-0.00013823784722248044,0.04,2.8320312500000316e-06,0.0,29.7550102452859
v2,0.6459007287409051,3.0269097221787286e-05,0.043,3.5698784722222006e-06,0.0005000000000000004,157.21024372859486
v3,0.48991160024471714,-6.865885416737918e-05,-0.0155,4.318576388888662e-06,0.0005000000000000004,115.88818941389144
v4,0.529852184863027,0.0003057682291667897,-0.022,4.411892361110909e-06,0.000250000000000028,65.26063581479671
v5,0.41145693815558276,-9.16536458343664e-05,0.0135,4.572482638888987e-06,0.0002500000000000002,18.510483780486727
v6,0.30644296564319423,0.0001609071180549269,0.0085,1.9900173611110026e-06,0.0,8.099423894869664
vx,0.06257094953076417,-0.0002872743055564098,-0.0165,-2.9123263888888243e-06,0.0,13.774146124451939
vy,0.18106246352602645,-6.727430577928107e-07,-0.0095,6.50607638888878e-06,0.0002499999999999933,4.514510703553897
vz,0.1121717561170598,-1.3602430554584701e-05,-0.0265,-1.8988715277776987e-06,-0.0002500000000000002,7.528785341828827
