,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.4831644151457245,-3.361979166527121e-05,-0.384,1.657769097222213e-05,0.0,3.563672762162219
ii,2.7269038543879898,0.0001595963541631721,-0.436,-3.147786458333419e-05,0.0,2.8208751657225046
iii,4.562495730294596,9.466145822346293e-06,-0.2385,-4.806857638888897e-05,0.0,3.3502603755139546
avr,0.4645613077378861,-0.00015550781249893303,0.096,7.439236111111142e-06,0.0,2.5589422582117622
avl,1.84126489820903,-0.000179453125006217,-0.1045,3.231770833333327e-05,0.0,2.2845119298128207
avf,3.5238246126734944,-0.00016493923611771014,-0.3465,-3.976996527777789e-05,0.0,2.4283253495457857
v1,1.2659133036809047,4.885416666228074e-05,0.296,2.384982638888889e-05,0.0002500000000000002,26.759000771261398
v2,1.145072814618868,0.00011555121527398898,0.1845,1.752821180555607e-05,0.0002500000000000002,70.696886636091
v3,1.1087350388603923,-1.9327256946794665e-05,0.153,1.5631510416666954e-05,0.0004999999999999449,59.90896642002554
v4,1.5972168766981298,-0.00011316840277298925,0.454,2.8621961805555937e-05,0.0002500000000000002,25.97086409776118
v5,1.2854653488401397,2.8085937497231033e-05,0.363,2.05989583333334e-05,0.0,7.238662850592338
v6,0.3913908505607536,-0.00012736979167076937,0.077,7.137586805555645e-06,0.0,2.343638524156407
vx,0.3597334745462204,-0.0003285763888880462,0.2445,-1.0065104166666638e-05,0.0,4.719759582930576
vy,2.1664956645417957,-5.868923610877704e-05,-0.5235,-3.296006944444498e-05,0.0,1.4829164554351892
vz,0.1387280730997515,0.00021821180555765858,-0.0355,-2.5933159722221866e-06,-0.0002500000000000002,6.334215419776309
