,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.1303586478947833,0.0001495442708333199,-0.112,-8.337673611111213e-06,0.0,2.789616590180228
ii,0.29742372402621425,0.00015726562500717318,0.0235,1.257161458333332e-05,0.0,12.87294644793743
iii,0.5813217487254481,-0.00012724826388521628,0.321,2.0920138888888806e-05,-0.00024999999999997247,7.81233975916739
avr,0.06862981231652669,-7.299913194328372e-05,0.0445,-2.1223958333333844e-06,0.0,5.621088515026975
avl,0.2814406669977116,-0.00011182725694508715,-0.2435,-1.4624565972222075e-05,0.0002500000000000002,1.6600254168689756
avf,0.4068690628349805,0.00019734374999419665,0.1715,1.6746961805555523e-05,0.0,9.799419635805448
v1,0.11234380789052782,-9.184461805766083e-05,0.1035,6.673177083333192e-06,0.0002500000000000002,13.03188963848501
v2,0.16796839117532505,0.00024771267361007915,0.1475,4.674479166666626e-06,0.0004999999999999727,59.830726314102634
v3,0.12650698587471382,-0.0001994618055551124,0.104,3.157552083333239e-06,0.0002500000000000002,51.57236213368288
v4,0.07889784833062231,3.122395833200489e-05,0.095,5.642361111110967e-06,0.0002500000000000002,13.814919652015616
v5,0.1836692233893905,-0.00012378906249893186,0.0115,9.431423611111097e-06,0.00024999999999997247,8.784958157617652
v6,0.1882067695636242,7.287326388763418e-05,0.038,8.988715277778043e-06,0.0,13.486214275381801
vx,0.04410004718377519,0.00010595052083339121,0.004,1.2717013888889348e-06,0.0,7.179507905868529
vy,0.1349692968495659,0.00010214409722311129,-0.0045,7.810329861111089e-06,-0.0002500000000000002,9.725382876832235
vz,0.019726282126895468,-0.00028186631944432925,-0.03,-2.2048611111112247e-06,-0.0002500000000000002,3.8813400266533677
