,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.43482450258577215,-1.5273437500248575e-05,-0.059,-2.4913194444442285e-06,0.0,25.48267366843026
ii,1.5196172681773394,-0.025381050347218766,-0.0785,-3.098958333333262e-05,-0.0002500000000000002,53.08565065555457
iii,1.1427275623317619,-0.000135876736110559,-0.0335,-2.8498263888889243e-05,-0.0002500000000000002,106.5430951135755
avr,0.6550929865079723,0.022875512152778776,0.064,1.6746961805555205e-05,0.0,7.465273290778098
avl,0.3539906813665992,6.269531249811604e-05,0.0,1.2999131944444227e-05,0.0,52.97425926398503
avf,1.3322356368258075,0.00010838975694922233,-0.038,-2.973958333333367e-05,-0.0002500000000000002,76.72333229246934
v1,0.14347644843673307,0.00021805121527785541,-0.006,5.253906249999986e-06,0.0002500000000000002,9.3140549946511
v2,0.3219690339278987,-0.00019837673611574778,0.1035,1.332682291666657e-05,0.0,24.59055671657129
v3,0.41036768602858825,0.0003609071180576008,0.0945,5.763888888888947e-06,0.0,114.8277296976784
v4,0.7352457962431109,-0.00011917100694663531,0.0265,-1.4683159722221617e-05,0.0,122.29168135967824
v5,0.23601491456436902,-0.00021111545138939098,0.052,-7.118055555556846e-07,0.0,44.90892397389865
v6,0.2543392697115119,1.6597222222451368e-05,0.025,4.585503472222322e-06,0.0,11.692507867550843
vx,0.21627096978684804,0.00013528211805636492,-0.0405,9.60937499999992e-06,0.0,7.708138349535544
vy,0.538112786141176,0.0001358897569433958,0.0415,2.842881944442229e-07,-0.0002500000000000002,53.3166876250557
vz,0.2102379529470958,-5.7508680554688435e-05,-0.0325,1.911892361111143e-06,0.00024999999999997247,53.670637611295035
