,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.06057138533036457,0.00019512152777708685,-0.0765,-1.0225694444444547e-05,0.0,3.8275127184196824
ii,0.3844287216122406,0.00017409288194400455,0.0185,-6.6210937499999776e-06,0.0004999999999999449,6.073391516171903
iii,0.30908180744563385,-0.0002095746527766526,0.0815,3.602430555555348e-06,0.0002500000000000002,1.4401976538255497
avr,0.1452266570207476,5.277777777966709e-06,0.028,8.422309027777978e-06,-0.0002500000000000002,4.827244148267143
avl,0.08875882028773723,-0.00019644965277843375,-0.051,-6.918402777777489e-06,-0.0002500000000000002,0.6558502956223936
avf,0.3315914480656934,-0.00026675347222487503,0.057,-1.5125868055556022e-06,0.00024999999999997247,2.708994012853637
v1,0.2152412954572994,3.773871527673645e-05,0.038,-8.103298611111134e-06,0.0,12.95568544605982
v2,0.25038226707533784,-0.00014115017361208032,0.05,3.7760416666666222e-06,0.0,54.55537972686527
v3,0.3880021727059777,-0.00010241319444368705,-0.0045,-1.480034722222024e-06,0.00024999999999997247,31.103492617405244
v4,0.23182491956986734,0.0002444487847218828,-0.071,-1.3506944444444394e-05,0.000250000000000028,8.123763283394124
v5,0.15619707596722052,-6.433593750042905e-05,-0.06,-1.641927083333296e-05,0.0002500000000000002,5.3420905960826675
v6,0.16476189087798393,-9.340711805632408e-05,-0.0785,-2.033420138888903e-05,0.0,5.8903610053826325
vx,0.03434905155317267,-0.0004068619791665082,-0.02,-6.992187499999884e-06,0.0,3.6643329622186096
vy,0.9337435910074747,-8.428819444909542e-05,-0.16875,-5.659722222222234e-06,0.0,4.2075342829254065
vz,0.06991717667431105,1.4913194444247442e-05,0.025,-5.177951388888758e-06,-0.00024999999999997247,3.648443192831699
