,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.025067808705001998,0.00014616455021164714,-0.017,1.7539912675397928e-06,0.0,5.756267358612105
ii,0.18559055477825268,-2.7755557777600137e-05,-0.131,-7.4180081991798265e-06,0.0,1.5345303170884352
iii,0.2416941384154693,-0.0001682915041834174,-0.1635,-9.171999466719784e-06,0.0,3.015192157508976
avr,0.04490236465795479,-5.31613505322153e-05,0.042,2.830966903309468e-06,0.0,2.814927369237601
avl,0.0869844749420785,0.00015400126653862794,0.0885,5.470286304702658e-06,0.0,4.040816694369144
avf,0.2073748872446563,-9.793187347777928e-05,-0.1525,-8.288754457887607e-06,0.0,0.9683985918641174
v1,0.039050251122093954,-5.174482551732066e-05,0.063,3.028863780288505e-06,0.00024999999999999935,6.701977729296433
v2,0.0662491362327165,-1.637752891472708e-05,0.022,2.8205512782055798e-06,0.0,6.701681899717046
v3,0.1869781488637576,2.2968536480571245e-05,0.045,5.820251308202503e-06,0.0,19.521283184994633
v4,0.3142051432736825,-0.0002205362797074341,0.073,1.1396776988967841e-05,0.0,30.934460208886826
v5,0.19851347110474718,0.00014278572142964067,0.097,9.069926340699498e-06,0.0,22.293795374289125
v6,0.08274548462326949,-0.00010404376229020166,0.0265,4.278738792787572e-06,0.0,13.4546176365992
vx,0.1628260507697221,-3.1059394061708213e-05,-0.165,-8.170016331700135e-06,0.0,17.377029435323788
vy,0.31525147139789833,5.748591807740343e-05,-0.282,-1.5400543279005443e-05,0.0,0.6154976217976899
vz,0.055512439868973425,5.911908812052644e-06,-0.032,-5.984818184848234e-06,-0.0002500000000000002,2.3817749875621987
