,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.05832067091898984,-0.0001643229166664805,-0.084,5.9179687499999e-06,0.0002500000000000002,5.04654413310788
ii,0.06846341835360996,3.425347222063276e-05,-0.0325,6.365017361111095e-06,0.0,1.894079560364446
iii,0.03055336655969368,0.00019877170138909688,0.0335,4.405381944443669e-07,-0.0002500000000000002,6.582673567677766
avr,0.055753771710030035,-0.00018428385416692413,0.0725,-6.137152777777887e-06,0.0,2.0211021869250705
avl,0.02732176271130243,-0.00018216145833312744,-0.013,2.7452256944444244e-06,0.0002500000000000002,5.444226494935649
avf,0.03492655559740041,-0.00013282552083375266,0.0215,3.4071180555555057e-06,-0.0002500000000000002,2.770567371935853
v1,0.01210752887597551,-6.579861111176858e-06,-0.0035,2.734374999999959e-07,0.0,4.417401700974373
v2,0.0594143044430571,-0.00023852864583337233,-0.032,8.940972222221203e-07,0.0002500000000000002,17.945902730866937
v3,0.09113645402270393,0.00010404513888894268,-0.041,1.0785590277776837e-06,0.0002500000000000002,22.89876748197795
v4,0.12560377740990125,-0.00012516059027769302,-0.079,-1.321614583333375e-06,0.0004999999999999935,25.667332909514
v5,0.15950430435304339,-0.0001866015625005755,-0.068,3.5394965277776545e-06,0.0002500000000000002,31.50138983562157
v6,0.10668652990169694,0.00010080295138876343,-0.0515,1.9900173611111292e-06,0.0002500000000000002,22.01092056753159
vx,0.10791520917863565,0.0001220616319453078,-0.053,-2.2938368055555905e-06,0.0002500000000000002,20.865844752347517
vy,0.015102116726071459,-0.00010349392361136471,-0.016,-3.148871527777662e-06,0.0,2.1657617004721965
vz,0.02794612273713733,-0.0001634635416671039,-0.0005,-1.0373263888889753e-06,-0.0002500000000000002,8.976938203469935
