,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.015281920243593702,0.000212161458333349,-0.0375,6.163194444444322e-07,0.0,8.222121501949331
ii,3.7277481164737836,7.222656250095568e-05,0.2605,5.241753472222179e-05,0.0,13.275564300229197
iii,3.80579163230114,-0.0001776258680579497,0.2885,5.1799045138889523e-05,0.0,4.34858924691733
avr,0.9199693243969069,4.916666666706381e-05,-0.1175,-2.6516927083333237e-05,0.0,9.40304470928728
avl,0.9785563106008086,0.00019686197916325346,-0.154,-2.5590277777778322e-05,0.0,2.671456138007062
avf,3.7629598919333955,0.00019541232638896304,0.2795,5.2100694444446025e-05,0.0,6.90377887206937
v1,0.2959798758380412,-0.00028697048611079815,-0.034,-1.0453559027777826e-05,0.00024999999999997247,12.899246592727293
v2,0.6556474075820607,8.085069444739735e-05,-0.002,-9.355468749999788e-06,0.0,125.35289009863767
v3,0.4183824538117046,0.0001806597222223556,-0.011,-5.70746527777783e-06,0.0,150.51018623669475
v4,0.2545790232654967,0.00018295572916473892,-0.007,1.91406249999984e-06,0.0,116.74742398905427
v5,0.5976020821856198,0.0001852343749983778,0.016,1.0297309027778171e-05,0.0,47.25413854530619
v6,0.5475955398111856,6.703993055605554e-05,0.07475,3.0360243055557576e-06,0.0,17.563547790622852
vx,0.08134987790311048,-5.6562500000276376e-05,-0.077,-1.1653645833332599e-06,0.0,24.907271116895735
vy,1.6274716900825235,0.00038040364582865257,-0.009,3.239800347222164e-05,0.00024999999999997247,2.524360299641193
vz,0.09063237932828971,-0.00010393229166642019,-0.041,-7.738715277777749e-06,-0.0002499999999999933,29.54082337739778
