,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.03361735646988115,-4.3841145833449845e-05,-0.0305,-3.2747395833332938e-06,-0.0002499999999999933,7.247594961177505
ii,0.11369891365697507,-0.00010178385416699635,-0.04,2.2792968749999762e-05,0.0,3.3961626671443335
iii,0.12726175486978566,0.00014838541666768723,-0.0295,2.6035156249999807e-05,0.0,2.2098042909972295
avr,0.04182693056402339,-0.00019019531250034907,0.03,-9.759114583333354e-06,0.0,4.817676509121962
avl,0.05206123007915486,-1.46223958331394e-05,-0.001,-1.4674479166666722e-05,-0.00024999999999999935,3.708766427615
avf,0.11203966792473745,6.744791666742295e-05,-0.0315,2.4420572916666392e-05,0.0,1.0768649883765713
v1,0.02635652795620675,-0.00020479166666660832,0.013,-5.859374999990672e-08,0.0002500000000000002,6.168809373561936
v2,0.07061994090111376,6.549479166659663e-06,0.0285,-1.2421875000000116e-05,0.000499999999999997,8.798194318699085
v3,0.08540386114880857,0.0003069140624999231,0.0205,-8.932291666666666e-06,0.0005000000000000004,13.486958739315897
v4,0.1148429666857701,0.0001851953124995629,0.0125,6.96614583333325e-06,0.0002500000000000002,18.612861983180665
v5,0.17183744065059206,0.00021214843750097778,-0.0355,1.6302083333333463e-05,0.0002500000000000002,22.071014390105965
v6,0.13605755754128246,-0.00010648437499988113,-0.019,1.9010416666666697e-05,0.0002500000000000002,16.920390468574144
vx,0.09908225824037459,7.694010416712595e-05,-0.0325,-6.516927083333246e-06,0.0,14.91622094035117
vy,0.08498637860571367,0.00020653645833393447,-0.0565,2.4283854166666855e-05,0.0,1.6936452961468202
vz,0.025931270913703577,-0.0002560677083331681,-0.011,-6.94661458333332e-06,-0.0002500000000000002,4.398033719936027
