,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.03876179168445926,-3.371527777803657e-05,-0.0845,-5.147569444444444e-06,0.0,0.39288069947115206
ii,0.013894634617069482,3.7599826388843264e-05,0.006,-2.9383680555555278e-06,0.0,1.5631430960500847
iii,0.02811800817801327,7.20269097217772e-05,0.0395,2.209201388888889e-06,0.0,1.9331551390862345
avr,0.01929882717382635,-0.00025080729166707566,0.0335,4.049479166666676e-06,0.0,0.6768505809898216
avl,0.02996570170363212,0.0001967838541666588,-0.0825,-3.6762152777777472e-06,0.0,0.8773393949418731
avf,0.01130612000919183,3.990451388893842e-05,-0.018,-3.6458333333331844e-07,0.0,1.5172424758343794
v1,0.0314380372075346,8.769531250058538e-05,-0.0055,-2.749565972222232e-06,0.0,11.866491344075849
v2,0.09328717590580797,-0.0002853124999993799,0.045,-2.5390625000000897e-06,0.0002500000000000002,40.8416379742318
v3,0.10228990864545998,0.00022422309027848492,0.0165,-5.425347222222353e-06,0.00024999999999999675,33.14311834395661
v4,0.04878043313779084,3.251302083301584e-05,0.026,-4.34244791666677e-06,0.0,16.49823964673314
v5,0.014884885159633592,-4.00043402774753e-05,-0.02,-1.5581597222222316e-06,0.0,1.8836538965909857
v6,0.016103392790217816,-3.8871527777673854e-05,-0.0175,-5.273437499999596e-07,0.0,2.9969174808777375
vx,0.00877030548320233,4.1545138888828406e-05,-0.008,8.268229166666771e-07,0.0,1.5014525074558231
vy,0.010456817402835248,-0.00018946180555551225,-0.0025,-1.178385416666657e-06,0.0,1.7649900095441455
vz,0.011571555291408905,-0.00022970920138906984,-0.013,1.6927083333337495e-07,0.0,4.327024596537008
