,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.22600458539323465,0.00011444878471723328,-0.205,-1.2899305555555387e-05,0.000250000000000028,5.322084838208737
ii,0.03163747588351005,0.00014333333333210288,-0.0225,3.1445312499999625e-06,-0.0002500000000000002,2.652631937328787
iii,0.3087856023612369,0.00010504774306044337,0.15,1.6059027777777803e-05,-0.0005000000000000004,2.18717029379941
avr,0.051646682126637485,-0.00016635416666526662,0.066,4.87413194444446e-06,0.0,3.3409381474250406
avl,0.2594760371977544,0.0002549479166659732,-0.1805,-1.448133680555567e-05,0.0005000000000000004,3.117858106263794
avf,0.1137077837510046,-6.704861111172009e-05,0.0615,9.6006944444444e-06,-0.0002500000000000002,1.0772774265976148
v1,0.21817668692147293,-6.064236111186831e-05,0.084,4.17534722222218e-06,0.0002500000000000002,47.87673992506682
v2,0.7579810337780784,-0.0002697135416668478,0.022,-1.960720486111106e-05,0.0002500000000000002,112.25137115729314
v3,0.38960021060686495,0.0001008680555519843,-0.018,-1.3207465277777427e-05,0.0,78.89031507158275
v4,0.6913513784085337,8.723958305929003e-07,-0.159,-2.638888888888888e-05,0.00024999999999997247,13.769363273921199
v5,1.1798968366491507,-0.0002585980902702251,-0.1195,-4.031901041666681e-05,0.0002500000000000002,3.4362330971051325
v6,0.8491821909120998,0.00014197048612010063,-0.1875,-3.581814236111112e-05,0.0,3.1548556538583608
vx,0.7410137556920396,-7.253038194165792e-05,-0.288,-3.113715277777697e-05,0.0,3.4971840904990916
vy,0.12390948017046662,8.156250000081114e-05,0.1005,1.1048177083333487e-05,-0.0002500000000000002,1.5214194213229542
vz,0.1324745500801419,-0.00029026475694454365,-0.0025,3.8563368055556505e-06,0.0,30.07562438887258
