,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.03727893294961541,8.868279838673951e-05,-0.038,2.999700029998224e-07,0.0002500000000000002,10.667945382177113
ii,3.928425226836068,-0.00015672182781604406,-0.1625,5.823167683231679e-05,0.00024999999999997247,2.480671515200387
iii,3.9267311251706296,-0.0002621654501086142,-0.154,5.793378995433799e-05,0.0,12.777050511736023
avr,1.0011850221853542,-0.00022479418724648427,0.086,-2.9269989667699653e-05,-0.0002500000000000002,4.116742068273921
avl,0.9999112808574923,-6.757240942134426e-05,0.084,-2.8817951538179304e-05,0.0,10.23018319773488
avf,3.9182494169727087,-0.0002101581508379479,-0.157,5.808794120587849e-05,0.0,5.476112289454001
v1,1.1395541159686249,0.0001604631203559367,0.0495,-3.121354531213611e-05,0.00024999999999997247,35.29664656937102
v2,0.9155315444847315,-0.00010643518981581898,0.03,-2.6857730893577646e-05,0.0002500000000000002,83.42383590347877
v3,0.46988469901996405,6.582258440303628e-05,-0.053,-1.891685831416842e-05,0.0002500000000000002,49.334582617677086
v4,0.936838509956097,-0.00023331833482936662,0.09225,-2.784721527847254e-05,0.00024999999999997247,27.163712215687063
v5,0.5676053192566497,4.199163417040705e-05,0.0535,-2.145410458954131e-05,0.0,24.825766076358814
v6,0.3224536710420594,4.6670332962783456e-05,-0.006,-1.7979452054794743e-05,0.0,8.54291681500745
vx,0.04997756408728236,0.00015493867279952936,-0.034,4.645368796454304e-07,0.0,13.065233614360194
vy,1.8365951507210885,0.00011083058360491279,-0.159,3.8791954137919615e-05,0.0,2.4061168516769427
vz,0.09381861716483945,0.0002931123554315161,-0.0905,3.2038462820384927e-06,-0.0002500000000000002,27.495575919730307
