,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.02441306995416047,-0.00010855468750003319,0.007,9.895833333333273e-06,0.0,6.031481970144284
ii,0.040936421857340886,-0.00021313802083245298,0.006,1.266927083333339e-05,0.0005000000000000004,10.737300243425409
iii,0.0466019421128946,8.891927083271545e-05,0.02975,2.805989583333389e-06,0.0002500000000000002,20.342329927520584
avr,0.02105982173998965,5.966145833354867e-05,-0.026,-1.1295572916666515e-05,-0.0002500000000000002,3.2565909056257185
avl,0.02525375531297988,0.00015217447916666764,-0.024,3.5546874999999886e-06,-0.0002500000000000002,9.977705575532212
avf,0.037704219281200956,-0.00021688802083358818,0.0045,7.740885416666782e-06,0.0002500000000000002,14.301136408835236
v1,0.05624919352960205,-0.0001623567708333786,-0.0455,-1.263020833333384e-06,0.0005000000000000004,20.320051855420008
v2,0.05569412905468492,7.33854166665622e-05,-0.0385,5.240885416666669e-06,0.0002500000000000002,20.1249192158446
v3,0.0964803065265955,-0.0001861848958332184,-0.007,2.9882812500001095e-06,0.0005000000000000004,23.51598470335881
v4,0.04222279444704431,-0.0002332812500000638,0.02,-4.941406249999766e-06,0.0005000000000000004,8.11848068843186
v5,0.015039505078968476,-8.682291666673784e-05,0.0215,-8.287760416666604e-06,0.0005,6.339899405222053
v6,0.009127403559057697,-0.00022845052083328172,0.015,-9.401041666666667e-06,0.0002500000000000002,4.516601631665301
vx,0.0107464073168125,-0.00016938802083323073,0.003,2.1484375000000107e-06,0.0,2.432284937949418
vy,0.016321156555399174,9.256510416661806e-05,0.024,-1.822916666666914e-07,0.0,10.376659754120054
vz,0.011711525681412632,-2.5937500000001396e-05,-0.016,9.635416666666667e-07,0.0,2.815475920964855
