,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.28989452262964316,-0.00016445312499776152,-0.033,1.5633680555555328e-05,0.0002500000000000002,1.4265324275888434
ii,0.1282623195517284,0.00015216579860995706,-0.1125,8.569878472222195e-06,0.0,4.90378614442198
iii,0.06781459325873057,0.000141362847223681,-0.072,-7.052951388888974e-06,-0.0002500000000000002,4.0632490069587925
avr,0.19211945928016344,4.10026041672375e-05,0.0925,-1.2094184027777713e-05,-0.00024999999999997247,2.5855359862436376
avl,0.14678308324150316,-0.00017190538194380018,0.0605,1.1341145833333408e-05,0.0002500000000000002,1.6809855135633585
avf,0.025587088623512947,-1.376302083307564e-05,-0.014,7.595486111110692e-07,-0.0002500000000000002,3.5609869516865844
v1,0.06386629259239819,0.0001565581597228028,0.0135,-3.131510416666744e-06,0.0002500000000000002,12.0649449621185
v2,0.27088306675902585,-8.631944444165574e-05,0.05675,-1.5362413194444497e-05,0.0002500000000000002,31.050855959298527
v3,0.025570358697526448,0.00018497829861129317,0.005,-2.3828124999999127e-06,0.0002500000000000002,12.662371058339321
v4,0.1259907351195808,-5.685763889189754e-06,-0.0215,-1.1586371527777956e-05,0.0002500000000000002,4.373427797055052
v5,0.05002623052390285,-0.00013632378472353134,-0.025,-5.360243055555586e-06,0.0002500000000000002,6.114576091022347
v6,0.026767797490789075,-0.00024042534722225142,-0.044,-1.1414930555555474e-06,0.0,6.1526430969346695
vx,0.10587448768555176,-6.482638888948757e-05,-0.0665,7.912326388888938e-06,0.0,3.6200002266994735
vy,0.2134895039086785,0.00021736111111215166,-0.0255,-1.3958333333333438e-05,-0.0002500000000000002,3.914867768925756
vz,0.00963953382760977,0.0003179600694445118,-0.004,-1.7599826388889026e-06,0.0,3.1410745270219103
