,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.20986289260853025,-2.8450520831576306e-05,0.0325,3.689453124999951e-05,0.0002500000000000002,3.232999965505472
ii,0.15617754524725563,-4.2773437499430874e-05,0.086,3.353515624999984e-05,0.0,1.2384810445787686
iii,0.017823481300422,-0.00017559895833337057,-0.0035,-3.359375000000047e-06,-0.0002500000000000002,2.891804729109129
avr,0.17855280194978615,-0.00021441406249605945,-0.067,-3.520182291666689e-05,0.0,1.5645800481649756
avl,0.07482311560725341,-0.0002555468749998865,-0.0225,2.0136718749999935e-05,0.0002500000000000002,2.717849022589169
avf,0.034558431662750744,-2.8020833333217853e-05,0.042,1.5091145833333533e-05,0.0,1.292635759673904
v1,0.033840197975047163,0.00022647135416607066,-0.03075,1.479817708333336e-05,0.0,9.163420991198642
v2,0.06598630559656762,0.00011908854166668307,-0.0425,-6.464843749999858e-06,0.0002500000000000002,17.837349582344384
v3,0.06842691531587274,0.00015802083333344073,-0.0245,5.312499999999969e-06,0.0005000000000000004,16.16005789778787
v4,0.03523203796727967,-0.00019695312499999322,-0.0135,-4.4270833333318836e-07,0.0002500000000000002,10.910189650620344
v5,0.020858393732942522,0.00017834635416688843,-0.012,3.444010416666602e-06,0.0,5.398298610436886
v6,0.011451676291655647,-9.177083333342688e-05,-0.0085,2.0052083333333574e-06,0.0,2.6326238783589266
vx,0.026051230755332676,-1.5091145833383621e-05,0.0055,-1.1959635416666568e-05,0.0,5.127881614230797
vy,0.007639261930243337,2.824218749994341e-05,0.0005,2.9622395833333315e-06,0.0,1.7389609840516342
vz,0.011190090057158621,-0.00018869791666656138,0.016,-3.8411458333334994e-07,0.0,3.97225103749201
