,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.021060507975027547,-5.828167183311166e-05,-0.01725,-3.457987534579976e-06,0.0,3.9327065070943155
ii,0.045099009705337215,0.0001825192480746141,0.0,3.366330033663263e-06,0.0,4.426670007663727
iii,0.07213141855819187,0.00023298503482946484,0.0365,6.822234443222361e-06,0.0,0.2488447170632038
avr,0.015032828246815759,-0.00012478335499816064,0.026,4.166250041660057e-08,0.0,4.1298734994080455
avl,0.03532509736232195,0.00010773089357521297,-0.052,-5.13490317634892e-06,0.0,0.9551829016901908
avf,0.0533482255838452,-4.1804152918852895e-05,0.017,5.093240675932381e-06,0.0,1.3254536017882765
v1,0.034136878473480084,-0.00010030246975266079,0.033,-3.510065660100634e-06,0.0,6.359037400362377
v2,0.039852910057627984,0.00020580441955810988,0.0185,-2.2893543978936017e-06,0.0,11.851797267296778
v3,0.0528248367620953,0.0001796320367971784,0.0135,-3.847531913475301e-06,0.0002500000000000002,9.006281572040711
v4,0.12093928499332172,-7.204279571623586e-05,-0.0005,-7.578408825784098e-06,0.0002500000000000002,10.95454903925513
v5,0.04848905362140891,2.7843049027401606e-05,-0.019,-3.0476119054761208e-06,0.0002500000000000002,9.69065400449207
v6,0.037646652492940934,0.00015085158150866007,0.0085,-3.6808819118087283e-06,0.0,5.205978610795749
vx,0.04118934815037077,-0.0002504791187546686,0.0025,-4.997416924974162e-06,0.0,6.338768105173551
vy,0.021204710020568514,-0.00017549078425553756,0.0145,2.860130653601346e-06,0.0,0.41807388533406165
vz,0.009530985209338979,-2.0114655201844068e-05,0.0045,2.3830950238308673e-06,0.0,1.7540650428262832
