,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.25429542299792207,2.028211805478208e-05,-0.1765,-1.932074652777788e-05,0.0,1.9151544371892528
ii,0.427034085881374,-0.0001883767361113066,-0.295,-2.326171874999983e-05,0.0,2.735766179660211
iii,0.06102061862867127,-0.00041091579861089164,-0.081,-3.936631944444477e-06,0.0,0.7417702154241241
avr,0.3253818701820788,8.290364583075346e-05,0.241,2.129340277777774e-05,0.0,2.1399288281130944
avl,0.050953800921605175,0.00011497395833359476,-0.0265,-7.688802083333348e-06,0.0,0.644733180704447
avf,0.18050741630497652,-0.0001995963541676163,-0.1915,-1.3598090277777886e-05,0.0,1.2601344400944323
v1,0.2081245234267576,0.0002609201388913348,-0.0585,-1.3537326388888872e-05,0.00024999999999997247,1.7256719385879324
v2,0.12785999380977503,-8.432291666712653e-05,-0.1185,-1.3860677083333563e-05,0.0002500000000000002,12.604278284687439
v3,0.1182788592851814,0.00014802951389121755,-0.1265,-1.2675781250000144e-05,0.0002500000000000002,10.211880490432602
v4,0.1578315187109262,-2.3845486112173114e-05,-0.158,-1.3537326388888741e-05,0.0002500000000000002,5.619001527718257
v5,0.11579191772976535,2.1354166665685978e-05,-0.155,-1.0805121527777717e-05,0.0,3.3511626767713785
v6,0.0769180690027342,0.00010126736111278187,-0.1205,-9.223090277777639e-06,0.0,2.2409603958602986
vx,0.06128929819153734,-1.6623263889307565e-05,-0.0225,-3.906250000000087e-06,0.0,2.033504911227708
vy,0.09180311844424588,8.262586805297588e-05,-0.1215,-7.766927083333184e-06,0.0,1.9341795591219013
vz,0.78409786651218,-0.0001374696180575704,-0.368,-2.4956597222222258e-05,-0.00024999999999997247,2.15399623913969
