,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.016001804221811085,0.00012656651001407933,0.004,-3.0538612805386e-06,0.0,2.8145968297052018
ii,0.07712108881760073,0.00010058994100572712,-0.0385,1.3790287637901505e-06,0.0,16.526822539161476
iii,0.07664197564525638,-5.126154050993845e-05,0.0195,4.43080691930822e-06,0.0,11.228691570002463
avr,0.027360452460762318,2.1510348965161708e-05,0.0305,8.374162583741923e-07,0.0,5.975370879864383
avl,0.02703831229091209,8.995350464945989e-05,-0.015,-3.747541912475486e-06,0.0,2.0169927710865636
avf,0.07288672849018021,1.5727593907052532e-05,-0.0115,2.9122087791222523e-06,0.0,13.61078766336292
v1,0.05275735281694292,-0.00013878195513810672,0.0165,-1.64566876645665e-07,0.00025,12.365376033113096
v2,0.10496130092796668,0.0002121662833708791,-0.0095,2.9517881545178445e-06,0.0002500000000000002,40.96430377317236
v3,0.09206988608012096,-4.210412292108628e-05,-0.0655,7.707562577076696e-08,0.0002500000000000002,57.661439964329396
v4,0.1132530004492804,0.00022901876478912482,-0.07,5.986901309868924e-06,0.0002500000000000002,47.52995889065643
v5,0.06699996898490587,2.0702096456965014e-05,-0.0715,-1.2498750124985148e-07,0.0002500000000000002,21.693830055762568
v6,0.037143771909727244,-0.00017924457554287723,-0.042,2.410175649101814e-06,0.0,6.637127449206642
vx,0.028206199034182464,1.5140152651255816e-05,-0.042,1.1894643868946643e-06,0.0002500000000000002,8.457106951927242
vy,0.0507793782355603,0.00017445338799483803,-0.034,-4.312068793121569e-07,0.0,12.00224667304296
vz,0.030632019514856813,-4.902843049118756e-05,0.0185,2.1206212712062015e-06,-0.0002500000000000002,14.650753106611065
