,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.1270495059949959,0.0003750130208339911,0.0065,1.3172743055555993e-06,0.0,1.8170239647864623
ii,1.456404461301066,-0.00015963975695435658,0.221,2.5054253472222016e-05,0.00024999999999997247,7.92617490499992
iii,1.7958220863390082,0.00012605468749711613,0.428,2.3736979166666586e-05,0.0002500000000000002,6.262665193034358
avr,0.3427344819028283,-0.00032929253472198177,-0.0845,-1.318576388888904e-05,0.0,3.2915253463892826
avl,0.5972352670858946,-0.0002835546874941523,-0.2485,-1.120225694444428e-05,-0.0002500000000000002,2.044066090061973
avf,1.5943257798986274,-1.8324652776158512e-05,0.357,2.4394531249999992e-05,0.0002500000000000002,6.647650957897025
v1,0.29039386148589946,-5.61979166666154e-05,0.0585,-3.009982638888824e-06,0.0,20.443014835173862
v2,0.5778619591656068,0.00011008680555373522,0.0295,3.834635416666824e-06,0.00024999999999997247,114.68439718769815
v3,0.9714688851957537,0.00019421875000026094,0.025,1.0243055555555848e-05,0.0002500000000000002,198.83890645954867
v4,0.7467711932433118,-2.0117187500062518e-05,0.032,8.940972222222178e-06,0.00024999999999997247,142.22964821875325
v5,0.298395698810238,0.00024926649305602683,0.0435,-2.05078124999992e-06,0.0,7.719121665576828
v6,0.24328853513569573,7.076388888798566e-05,0.037,6.792534722222282e-06,0.0,1.97173228203013
vx,0.2529414140484832,-5.165364583134004e-05,0.044,6.773003472222288e-06,0.0,3.1962648018566937
vy,0.3364774516991116,4.098524305660036e-05,-0.028,9.863281249999834e-06,0.0002500000000000002,5.032887809645764
vz,0.840467965910691,3.373263889011645e-05,-0.003,-1.94487847222215e-05,0.0,34.34565508694936
