,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.05140554374446427,-4.276041666649702e-05,-0.0745,2.9433593750000064e-05,0.0,13.047564184143985
ii,0.02138576712637599,-0.00010321614583349763,-0.0085,2.3059895833333157e-05,0.00025,4.910762903014984
iii,0.021787030543479975,3.2226562499922095e-05,0.0255,-6.373697916666623e-06,0.0,4.095937231845862
avr,0.030938370752505606,-0.00017781249999992572,0.044,-2.6243489583333292e-05,0.0,7.918560749285743
avl,0.03126985399495452,-0.00023593750000011857,-0.049,1.7897135416666702e-05,0.0,7.211704353924447
avf,0.008754436176215095,-8.335937500005899e-05,0.002,8.33333333333343e-06,0.00025,0.8574307392475033
v1,0.1514650650968718,-0.0001099869791659804,0.0135,-5.697265625000019e-05,0.0002500000000000002,19.154522079212175
v2,0.10803281262362861,2.0572916665861803e-05,-0.008,-4.4967447916666456e-05,0.0,15.686450415700204
v3,0.11743970071063205,-0.00020863281249880342,-0.01,-3.895833333333349e-05,0.0,5.220245712420811
v4,0.18546279468455856,0.00023738281250048075,-0.055,6.074218749999966e-06,0.0002500000000000002,29.18775736960578
v5,0.2616802269641867,2.257812499881108e-05,-0.1005,2.6770833333333402e-05,0.0,49.25913258381248
v6,0.27291131908871186,0.00016339843749970065,-0.0445,1.874999999999992e-05,0.0,36.91872860449504
vx,0.1288800815841471,-0.00016643229166669803,-0.0635,3.8522135416666577e-05,-0.0002500000000000002,38.829547613216086
vy,0.02011759605327005,-0.0001631640625006508,0.009,1.2486979166666628e-05,0.0002500000000000002,0.22539802704915007
vz,0.011003466655293682,-0.0002466276041666882,-0.004,8.658854166666589e-06,0.0,4.201457042560022
