,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.5315757320144371,0.00016555844415435878,-0.377,-4.709945672099425e-06,-0.0005000000000000004,84.43061080953389
ii,3.5842947507915897,-0.0002614571876177495,-0.052,-4.237076292370926e-06,0.0004999999999999449,22.79224005792289
iii,5.128957094964258,0.0007224027597232029,0.359,4.6245375462515825e-07,0.0004999999999999449,101.49355377965152
avr,0.7740870159101235,-8.834116588395334e-05,-0.2205,4.476635669766438e-06,0.00024999999999997247,28.37609812035554
avl,1.9372153756239017,0.00011539679365514318,-0.0825,-2.580991900810621e-06,-0.0002500000000000141,86.99536932601839
avf,4.22681639156489,-0.00021362863713544515,0.2445,-1.8852281438521627e-06,0.0005000000000000004,40.69996525042625
v1,0.41272313525392507,-0.00023092690730970418,-0.024,4.726610672266055e-06,0.000250000000000028,19.726635964971695
v2,0.6258952314765164,2.5905742761360996e-05,0.0035,-1.635044828850443e-05,0.0005000000000000004,48.743415278511215
v3,0.399693641362823,-5.4465386795773356e-05,-0.085,3.041362530413644e-06,0.0007499999999999729,31.262406801642996
v4,0.37272507212650924,-0.00013348665133543975,0.1865,-1.2434173249341698e-05,0.0007500000000000007,84.22324102062758
v5,0.3630368614518876,-2.889294403880592e-05,-0.1445,5.461953804619297e-06,0.0005000000000000004,68.48622345942164
v6,0.8802219519535782,3.5458954108036154e-05,0.0725,1.4186081391861225e-05,-0.0004999999999999449,54.386725630918775
vx,0.15781544435204903,-5.8140019330529143e-05,0.0515,3.2746725327466833e-06,-0.0002500000000000002,31.863177587273103
vy,1.414933354159406,-0.0003188181181829586,0.3785,7.059710695597088e-06,0.0005000000000000004,19.621824664504288
vz,0.1518304265700133,7.140952571516482e-05,0.042,-9.394893843949872e-07,-0.0005000000000000004,15.686569606487756
