,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.010169191046534203,-3.199652777778761e-05,-0.017,-1.1067708333332987e-06,0.0,1.6028184741165943
ii,0.015599168162343096,9.292534721950797e-06,0.002,-1.9162326388887984e-06,0.0002500000000000002,3.1322273441915387
iii,0.02548814823318502,-5.705729166686306e-05,0.0175,-8.094618055555357e-07,0.0002500000000000002,5.795293873621257
avr,0.006506695970752494,8.02517361105245e-06,0.0075,1.5125868055555317e-06,0.0,0.6933396797984991
avl,0.013913572677721205,-0.00016821614583353826,-0.02,-1.519097222222285e-07,0.0,2.761077291739587
avf,0.018011530492727246,1.1310763888672488e-05,0.005,-1.3585069444443666e-06,0.0002500000000000002,4.13362315490832
v1,0.038750717283469585,8.726128472180848e-05,0.0245,-3.5134548611111684e-06,0.0,9.425646986047907
v2,0.10067942425794198,-4.419270833341262e-05,0.0425,-3.4874131944444073e-06,0.0002500000000000002,42.85135575610943
v3,0.13194504992144834,0.00010603732638885938,0.0555,-2.0616319444444743e-06,0.0002500000000000002,62.24386921962148
v4,0.04830181305555339,-0.00019437065972234113,0.0405,-4.361979166666693e-06,0.0,22.41064906359242
v5,0.025811700927858897,-0.00022059461805518793,0.0275,-6.2326388888889466e-06,0.0002500000000000002,1.8711465103832439
v6,0.014330184710144243,-0.0002422656250000746,0.0,-3.5156249999999135e-06,0.0002500000000000002,1.9853909581259905
vx,0.017485380413739107,0.00015340711805537615,-0.0085,-4.609375000000104e-06,0.0,1.553656484288133
vy,0.010800816767359375,-0.00023003906249959697,0.009,-1.8446180555555812e-07,0.0002500000000000002,3.55366417152582
vz,0.053644140753879084,-1.870659722945576e-06,-0.032,-8.268229166666699e-07,0.0,20.278278903955687
