,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.1122586523373221,4.08506944428843e-05,0.13,6.896701388888399e-06,0.0,3.0724790944738025
ii,1.3176708079071788,-0.0002522612847209003,-0.046,-1.009765624999982e-05,0.0,5.209059679462022
iii,3.7764226487603896,-0.0002041362847206152,-0.2115,-1.6994357638888495e-05,-0.00024999999999986144,3.21914587443766
avr,0.27082677569738156,0.0003462022569473175,0.0085,1.5972222222220434e-06,0.0,3.402571650374924
avl,2.114863003625237,-0.00013167534722307396,0.271,1.1948784722222005e-05,0.0,1.8773852972615428
avf,2.2689486291715446,2.9817708334250666e-05,-0.0445,-1.3550347222221631e-05,-0.00024999999999997247,3.3787362258158677
v1,0.9312506657858546,2.886284722494516e-05,-0.03975,-1.3083767361111031e-05,0.0,13.824909804841198
v2,1.023628704427814,-0.0002809592013893152,-0.048,-9.8632812499999e-06,0.0002500000000000002,67.27055501653271
v3,0.8965966313322246,-0.00012449652777556631,-0.053,-8.205295138888997e-06,0.0,31.492760753283783
v4,0.7315878334366984,-7.39713541692969e-05,-0.159,-1.1126302083333533e-05,0.00024999999999997247,14.886971264640781
v5,0.8541513248250281,-0.00032518229166984656,-0.1115,-7.85156250000018e-06,0.0,6.862111879565709
v6,0.78998897081148,-8.296875000110579e-05,-0.109,-1.0279947916666682e-05,0.0,6.345133342014682
vx,0.04634099192745322,-9.179687500014432e-06,-0.014,1.7230902777777917e-06,0.0,4.317380889130141
vy,0.4587300873665609,0.00023026475693929772,0.279,7.575954861111019e-06,-0.00024999999999997247,3.445327265986334
vz,0.09714299513012242,-7.572048611131352e-05,-0.039,-4.4184027777778364e-06,0.0,8.33614568824816
