,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07756150495440549,-0.00015742621527755642,-0.012,-4.455295138889054e-06,0.0,11.548817420733187
ii,0.06631708522076826,-3.3810763887875336e-06,-0.0215,-1.738281250000107e-06,0.0002500000000000002,7.154520061563215
iii,0.0260255889922688,-0.00020144531249996733,0.004,2.7191840277777066e-06,0.00025,2.609777373249074
avr,0.0654502538885761,3.291232638923958e-05,0.0,3.092447916666662e-06,-0.0002500000000000002,8.880040293208648
avl,0.03519766998796016,-0.00022467447916607456,-0.021,-3.5894097222221736e-06,0.0,4.784781446797672
avf,0.02678444333578829,0.00031160590277817785,-0.0175,4.904513888889603e-07,0.0002500000000000002,1.911012659659798
v1,0.05076057043142772,-1.6679687500504928e-05,-0.028,-8.157552083333354e-06,0.0,3.5092842891829474
v2,0.21941858828321847,-0.00013450086805595962,-0.0525,-1.021484375000038e-05,0.0005000000000000004,72.60596713513368
v3,0.14965718897249636,0.00013389756944346472,-0.0565,-4.5312500000005845e-06,0.0005000000000000004,51.739966990079346
v4,0.13094533931653948,-3.342881944450111e-05,-0.048,-3.878038194444781e-06,0.0005000000000000004,28.23638543568873
v5,0.11624117184777898,0.0001989149305576591,0.008,-7.489149305555607e-06,0.0002500000000000002,11.043055504856948
v6,0.07499352476399679,-0.00016539062500150385,0.0575,-6.506076388888801e-06,0.00024999999999997247,5.644533868970457
vx,0.045007553023303136,6.062934027752989e-05,-0.026,1.3454861111111172e-06,0.0,8.21241010881873
vy,0.10624449687967961,4.822916666794023e-05,-0.0205,1.0859374999999891e-05,0.0002500000000000002,4.579560874200501
vz,0.036689189901462194,-5.114583333277798e-05,-0.0305,5.692274305555608e-06,0.0,1.615518463216139
