,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.02882200113251932,0.00010142361111328891,-0.0105,-3.763020833333393e-06,0.0,1.8608210752376424
ii,0.10101279498521057,-0.00011167534722149298,-0.0305,6.994357638888971e-06,0.0,15.056806799168188
iii,0.15666852564532996,-3.7934027756778474e-06,-0.005,1.0761718749999899e-05,0.00024999999999997247,6.685216674449621
avr,0.02578135250962624,0.00016777343750006988,0.0355,-1.6167534722222101e-06,0.0,6.794365586015923
avl,0.06747479332613734,-0.00018713107638523355,-0.007,-7.2656250000000055e-06,0.0,0.4615658974446538
avf,0.12159962940336694,0.0001595616319439642,-0.0205,8.878038194444378e-06,0.0002499999999999933,10.428440275767406
v1,0.031079282121956958,0.00011324218750073052,0.0425,2.7625868055555934e-06,0.0,5.952688771791251
v2,0.024567287329834528,0.0002174435763884535,0.029,2.2504340277777685e-06,0.0,4.889999413265031
v3,0.017893727240719626,-5.629774305549508e-05,0.004,-5.837673611111134e-07,0.0002499999999999985,6.960210206063813
v4,0.05759753684579496,0.00016139756944423978,0.025,6.786024305555403e-06,0.0002500000000000002,8.299123875515244
v5,0.056133850626197815,-0.0002161675347228239,0.0075,6.673177083333446e-06,0.0002500000000000002,6.865875209392926
v6,0.017033540393757197,-3.595052083346271e-05,-0.013,1.4995659722222344e-06,0.0,5.06245324207173
vx,0.024736791013391195,0.000232630208333317,-0.0265,2.6128472222221117e-06,0.0,6.8084850613688666
vy,0.0692875501992788,3.016059027799997e-05,0.012,6.419270833333428e-06,0.0,7.4837039772258045
vz,0.012242734915929471,-0.0001814279513889022,-0.0035,-5.555555555555088e-07,0.0,3.4409439617004196
