,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.24765384719132305,-0.0002559375000035982,-0.02575,-9.062499999999939e-06,0.0,1.289628989280107
ii,3.0913895266558997,0.00020979166667626093,0.222,3.192925347222216e-05,0.00024999999999997247,2.6298435758013485
iii,5.003970253188246,-0.00013338107636948307,0.2935,4.098958333333319e-05,0.0,0.7920131951171174
avr,0.41851278816139054,-0.00031351996527611783,-0.0785,-1.1436631944444367e-05,0.0,1.8332902971238678
avl,1.8528614909434329,-0.0003046310763994408,-0.179,-2.502821180555579e-05,0.0,0.41624410410526014
avf,3.9857341988830735,3.863281249512171e-05,0.26,3.6460503472222504e-05,0.00024999999999997247,1.2022938590667027
v1,1.658828217152773,-0.00010807291667154614,-0.154,-2.861111111111113e-05,0.0,14.019308161229523
v2,1.3104551427015791,-0.0003138585069501632,-0.19325,-2.3969184027777958e-05,0.0,27.15623183765987
v3,1.7545332631964965,-0.00022601562499517764,-0.16175,-3.4631076388889146e-05,-0.00024999999999997247,53.846289026539615
v4,1.6949114832979595,-0.00018882812499520496,-0.216,-3.3875868055555046e-05,-0.00024999999999997247,35.17170059462376
v5,1.5925228419447806,-4.916666667241425e-05,-0.147,-2.577907986111116e-05,0.00024999999999997247,2.8423074172236085
v6,1.1297712987253652,0.00011490885416252157,-0.1105,-1.8296440972222424e-05,0.0,3.6482019647956037
vx,0.024899802476995275,-0.0002062847222215848,-0.016,-1.5776909722221954e-06,0.0,1.3712213775682127
vy,0.7908701826537643,0.0001265972222188321,0.0745,8.949652777777833e-06,0.0,1.4524033213223033
vz,0.07826028140760594,0.00012073784722274272,-0.1095,-1.0742187499999852e-06,0.0,11.020668071799227
