,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.11016704285572648,4.602430555600742e-05,-0.0135,-3.825954861111081e-06,0.0002500000000000002,3.8453199298599294
ii,0.2634439788051433,0.00014331597222283374,-0.026,7.3589409722223385e-06,0.0,7.911093311059209
iii,0.17517831419535113,9.651909722148546e-05,-0.066,1.1189236111111063e-05,-0.0002500000000000002,4.616737443736681
avr,0.14293247325958017,9.55381944453702e-05,-0.025,-1.7664930555555762e-06,0.0,4.673811505758379
avl,0.0768128186560326,-2.501302083393284e-05,0.0135,-7.5043402777779496e-06,0.0002500000000000002,2.146388335254996
avf,0.19176929503437332,-0.00012957899305499236,-0.055,9.277343750000007e-06,-0.00025,5.308103415203272
v1,0.3355431944678949,-0.00020661892361075932,0.0185,5.1996527777778664e-06,0.00024999999999997247,30.68186064104255
v2,0.2682270716030746,0.00020752604166652977,0.059,-3.4157986111110834e-06,0.0002500000000000002,65.37277805138427
v3,0.3280390596607129,-0.00013441406249920508,0.033,-6.627604166666683e-06,0.00024999999999997247,75.2339468384894
v4,0.2639350751643892,-2.2304687499688904e-05,0.04,5.857204861111121e-06,0.0,36.80270274850172
v5,0.13350241256614784,0.0001248133680557544,0.037,-4.123263888888903e-06,0.0,9.001294917569275
v6,0.3631712490752774,0.00015894965277644713,0.0985,1.0774739583333355e-05,0.0,24.27281689310607
vx,0.06427034852805241,-0.00015743489583272028,-0.016,-4.7092013888894213e-07,0.0,2.7396583737514315
vy,0.12037139458964764,0.0002435633680556028,-0.058,-6.141493055555387e-06,-0.0002500000000000002,11.738447162827518
vz,0.32466971052529564,0.00010976562499850604,-0.016,-1.7426215277777784e-05,0.0,23.183579672942287
