,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.06408277020388307,7.189281071721136e-05,-0.037,1.7310768923107847e-06,0.0,24.695469047428414
ii,9.342583355896856,-5.858164183191673e-05,0.68125,-7.041170882911529e-05,0.0,24.27882611686696
iii,10.204297311877212,-0.00011967969869341011,0.6375,-7.214903509648886e-05,0.00024999999999986144,5.414361926718828
avr,2.1522147917601036,1.0515615100748463e-05,-0.345,3.433198346832056e-05,0.0,23.12757265668598
avl,2.798519856715014,9.613621972296902e-05,-0.314,3.6933806619337615e-05,0.0,8.984832018749067
avf,9.757411255340799,-8.963686964612068e-05,0.646,-7.12845382128455e-05,0.00024999999999986144,8.67281198745041
v1,0.8198943477894564,0.00016430440289798772,-0.018,2.487876212378724e-05,0.0002500000000000002,159.39939063599851
v2,1.1072303334818128,-0.00011060560610290413,0.092,1.095932073459316e-05,0.0002500000000000002,237.655471185727
v3,0.6423191238331015,-5.254057927443798e-05,0.0575,1.2788304502883173e-05,0.0004999999999999449,73.11497438134603
v4,0.6288410730888337,3.375079159107244e-05,0.0855,1.2125870746258659e-05,0.0002500000000000002,20.327503666874957
v5,1.236300605412981,-3.946688663704128e-05,0.145,1.2567493250674702e-05,0.0,42.411595727919575
v6,1.0019103732819297,5.842749058634107e-05,0.141,9.569876345699307e-06,0.0,36.736509064395165
vx,0.27513555984798405,-7.53716295045615e-05,0.0245,-1.084683198346795e-05,0.0,50.954686339302484
vy,5.1087632667714304,-0.00015090574275491408,0.24725,-5.3250924907510484e-05,0.00024999999999986144,5.161865166538674
vz,0.23721338595016492,-7.1284538239239625e-06,-0.1075,-7.12012132120115e-06,-0.00024999999999997247,61.87478877798749
