,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.030373346500425457,0.00018635416666632333,-0.0015,-3.0273437499999787e-06,-0.0005000000000000004,6.25810687382766
ii,0.011321876292988056,4.143663194426199e-05,0.0105,8.593749999998193e-07,-0.0002500000000000002,2.2644047830798084
iii,0.029930981843061,-0.00018928385416666613,0.0205,3.893229166666774e-06,0.0005000000000000004,5.538231604137501
avr,0.013355228108434702,-4.582465277761123e-05,-0.003,1.0850694444444912e-06,0.0002500000000000002,2.89585060206848
avl,0.027320401590149413,-6.054687500002076e-05,-0.0215,-3.463541666666773e-06,-0.0005000000000000004,5.332892358070919
avf,0.013038115406158901,0.0001592751736113274,0.0115,2.3784722222221463e-06,0.0,2.3353380866459927
v1,0.008327318534721854,0.00018334635416658636,-0.0105,-7.313368055556109e-07,-0.00025,1.6227594139536285
v2,0.1558036050946751,-0.00013122829861110362,0.026,7.421874999999974e-06,0.0007499999999999729,67.47815735518213
v3,0.1602777870453447,0.00011442708333353591,-0.109,-2.033420138888774e-06,0.0012500000000000011,99.31158120098561
v4,0.12540186751130564,-0.0002381423611108205,-0.1,-2.406684027777793e-06,0.0010000000000000009,56.0274981567225
v5,0.10111887430528807,0.00016766059027663804,0.0615,6.3563368055555156e-06,0.0002500000000000002,6.063935739477601
v6,0.021628536576291463,0.00019552083333334433,-0.032,1.6037326388889041e-06,0.0,2.3207001044683286
vx,0.023632024893066633,0.000511245659722016,-0.037,-2.213541666666295e-07,0.0002500000000000002,6.936872495617821
vy,0.06341453788915208,0.0002436328124989739,-0.1015,-7.322048611111095e-06,0.0,1.196406498991039
vz,0.09823497932191326,-2.8997395832161455e-05,-0.0965,-8.565538194444718e-06,-0.0005000000000000004,10.211270237419088
