,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.7741558652265366,1.2290437567223153e-06,-0.234,-2.4151751491518116e-05,0.0,10.6269871961139
ii,0.017511936273714897,0.00011730493617304967,-0.0195,-7.499250074993773e-08,0.0,7.377901927230628
iii,0.8095221099676745,-0.00018206929306940407,0.25,2.409342399093436e-05,-0.00024999999999997247,17.872066892481016
avr,0.19346886525583598,-0.00015902993034267327,0.0925,1.2123787621237687e-05,0.0,4.283974718084168
avl,0.7874508127275941,9.239076093173799e-05,-0.2485,-2.4126753991267705e-05,0.0,12.303248934367401
avf,0.21999192101950935,7.02554744524899e-05,0.1365,1.2009215745092059e-05,0.0,10.395062340119969
v1,0.14572253306657854,-0.00016003399660091642,-0.003,6.80765256807661e-06,0.0,19.838849153223933
v2,0.15111878468688283,0.00019202246442058575,0.06,6.345198813452001e-06,0.00024999999999999957,53.330139531976386
v3,0.18269866067155763,-0.00011892977368817464,0.0545,8.25750758257501e-06,0.0002500000000000002,64.70007066353963
v4,0.15591661872480872,0.00013013282004849743,-0.0405,6.9743025697429374e-06,0.0002500000000000002,45.059853924448966
v5,0.2976180644943752,-2.706396027092617e-05,-0.04125,1.1588424490884151e-05,0.0,24.571036170435598
v6,0.09043399454594965,0.00015918408159260438,0.047,7.132620071326281e-06,0.0,12.710310121374397
vx,0.03790612569576218,6.666000062596667e-08,-0.061,1.154051261540524e-06,0.0,13.916436304351882
vy,0.059853247089896144,-0.00010298136852881206,0.076,5.043245675432452e-06,0.0,7.935931361776978
vz,0.028503015032798385,5.034079925295594e-05,0.0175,-4.79118754791231e-07,0.0,13.784188226111203
