,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07724398341303286,-0.00016809461805442996,-0.0545,8.107638888888597e-06,0.0,2.383825327592413
ii,0.054376232060479826,0.00010683593750076722,-0.032,7.426215277777669e-06,0.0,5.939708458133972
iii,0.01949069794594387,1.5763888889331696e-05,0.0155,-6.901041666666903e-07,0.0,2.673749348338962
avr,0.060928653813809436,3.868489583513409e-05,0.041,-7.762586805555517e-06,0.0,3.5785200602263822
avl,0.03476230809663751,0.00012460937499960512,-0.04,4.3988715277777085e-06,0.0,1.187227510786958
avf,0.01762773209360798,-3.04253472231929e-06,-0.0095,3.3658854166666334e-06,0.0,3.329672797844759
v1,0.04983383870792922,-7.707465277717989e-05,-0.049,-4.702690972222298e-06,0.0,7.133167498193538
v2,0.055834901504122667,-2.546875000052497e-05,-0.002,-3.337673611111041e-06,0.0,16.837300687911593
v3,0.7335502838685156,0.00015315972222222223,-0.119,2.002387152777739e-05,0.0,12.964486411160754
v4,0.03329564730663489,-4.73090278765762e-07,0.002,-2.0008680555554906e-06,0.0,8.868534726387093
v5,0.02167785716082447,2.0160590277571918e-05,-0.0375,1.7078993055554964e-06,0.0,2.4569208891889667
v6,0.023124561462839095,0.00021009114583436735,-0.042,2.4457465277777474e-06,0.0,2.8878276936378318
vx,0.012133409751127363,5.948784722218548e-05,-0.013,2.3654513888889342e-07,0.0,1.9477720325411347
vy,0.14486759664627988,7.499131944281374e-05,0.032,1.172092013888909e-05,0.0,5.8704676160143885
vz,0.013771134496103501,2.1610243055821327e-05,0.0275,1.7230902777777845e-06,0.0,2.0104883442758186
