,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.42246442005827595,0.00013863281249942304,-0.056,2.0768229166666846e-05,0.0010000000000000009,94.76547061091559
ii,0.5106946247940913,9.38411458334942e-05,0.042,-1.242187499999984e-05,-0.0002500000000000002,76.67175051496362
iii,0.5945983729435198,0.014983098958333677,0.1055,-3.3190104166666374e-05,-0.0012500000000000011,342.6364802428075
avr,0.01781658274998903,0.00012822916666660605,0.0205,-4.166666666666669e-06,0.0,2.207816401042083
avl,0.7055549160431395,-0.04854893229166634,-0.091,2.6979166666666332e-05,0.0012500000000000844,220.86138250371354
avf,0.4464158341555708,0.028194348958333688,0.0615,-2.2819010416666607e-05,-0.000999999999999987,194.94012326294046
v1,0.18779281126139918,0.00015714843749992162,0.035,-7.226562500001994e-07,-0.0007500000000000007,38.435428664979355
v2,0.2399064634852433,-0.00011458333333333446,0.0585,-3.815104166666793e-06,0.0005000000000000004,87.89020667328259
v3,0.4193445948952055,0.00030179687500003516,0.087,-8.157552083333253e-06,0.0002500000000000002,145.09286067826676
v4,0.6427478966860343,-0.0001028255208334566,0.078,-1.074869791666643e-05,0.0002499999999999933,115.64419617781388
v5,0.6880620917091791,0.0001424869791664757,0.069,3.0338541666664466e-06,0.0002500000000000002,48.55713508263888
v6,0.5949836789729681,-0.00014455729166663262,0.0275,-9.257812500000043e-06,0.0002500000000000002,10.299576340606519
vx,0.5041323933931267,-0.04884718749999999,-0.022,-8.984374999996872e-07,0.0004999999999999996,44.60108609321243
vy,0.438833501529299,0.039754492187500046,0.078,-2.2246093749999876e-05,-0.0007500000000000007,153.61618238249147
vz,0.268021969476256,7.837239583331347e-05,-0.0235,5.970052083333078e-06,0.0007500000000000007,49.81767255830227
