,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.043652610590879125,0.00019212245442142627,-0.018,1.970636269706299e-06,0.0,9.211733489339348
ii,0.024695718386367194,-0.00017857380928561493,-0.0105,4.374562543737003e-08,0.0,5.183325635031864
iii,0.013734759951379232,0.00013414075259150115,0.02,-1.918558144185613e-06,0.0,1.1655779463581408
avr,0.03074266963029537,0.0002458379162087305,0.018,-1.0061493850614686e-06,0.0,6.910014991460305
avl,0.022496279202850782,-5.991067559911986e-06,-0.019,1.9414725194147106e-06,0.0,3.991698519454828
avf,0.008300933119735439,0.0002279813685297096,0.0085,-9.332400093324245e-07,0.0,0.8099192384649697
v1,0.029434464848390633,0.0002357514248580915,-0.034,-2.797636902976416e-06,0.0,4.242499070780429
v2,0.06298369939834987,0.00018156517681682452,-0.0215,-5.097406925974122e-06,0.0005000000000000004,21.47766239153565
v3,0.06192664249231686,-7.328017198266458e-05,-0.0515,-2.510165650101585e-06,0.0005000000000000004,24.703695814565037
v4,0.10541507901798151,-4.812018798099034e-05,-0.0605,-3.814201913142013e-06,0.0005000000000000004,22.638462590895706
v5,0.092738052944305,-3.905442789045483e-05,-0.0565,-3.1517681565176597e-06,0.0002500000000000002,20.52395615713394
v6,0.03985529903218034,-0.00016190880911878914,-0.034,-2.322684398226787e-06,0.0,9.587254619523762
vx,0.0482269296127277,-0.00015561777155586457,-0.0395,2.106039396060414e-06,0.0,8.3004393877649
vy,0.010015928270982776,0.00022644402226433397,0.003,9.165750091655992e-07,-0.0002500000000000002,1.3086621359175887
vz,0.00626577280884615,-0.0002436006399359962,0.0125,5.332800053327404e-07,-0.0002500000000000002,2.652059116771172
