,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.015688382694553336,-0.00020624131944419564,-0.032,-2.740885416666503e-06,0.0,5.488738098905015
ii,0.11493924660508043,5.721354166610066e-05,-0.065,-4.663628472222192e-06,0.0,18.383361861747446
iii,0.07322295811766379,-0.00024075520833434697,-0.0745,-1.9227430555555798e-06,0.0,7.286757263893736
avr,0.04700406365903561,7.633246527742482e-05,0.0475,3.7000868055555315e-06,0.0,9.138951651289458
avl,0.015718756110159517,2.3172743055737302e-05,0.0225,-4.123263888889153e-07,0.0,1.487433132471607
avf,0.09015823033499144,-9.283854166643648e-05,-0.068,-3.2899305555555334e-06,0.0,12.036591339257244
v1,0.07784954205354963,0.0001344010416668954,0.045,-1.8229166666665575e-07,0.0002500000000000002,20.77770359142458
v2,0.2077257954930741,-0.0001033593750000131,-0.0755,-7.97309027777741e-06,0.0002500000000000002,96.90981278351859
v3,0.14274611315203997,0.00022554687500007142,-0.1115,-8.06206597222211e-06,0.0002500000000000002,90.88332421337809
v4,0.11198298313749952,0.0001843793402775905,-0.1365,-5.03472222222225e-06,0.0002500000000000002,70.70795605784119
v5,0.09387164967603581,0.00037911024305550286,-0.1035,-3.404947916666761e-06,0.0,30.845960544666106
v6,0.06269613592967972,-0.0002723220486128033,-0.0115,-6.249999999999951e-06,0.0,9.546385290727795
vx,0.05007984568751007,-0.00025768229166658196,-0.0765,-3.044704861111062e-06,0.0,16.083502521271658
vy,0.6927046306257651,-1.6315104171676756e-05,0.1575,2.8068576388888478e-05,0.00024999999999997247,1.06305636399489
vz,0.030771128657641166,-1.1176215277642146e-05,0.059,4.911024305555378e-06,0.0,21.480971617955543
