,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.06292184045395977,-0.00010162326388778817,-0.0255,5.679253472222168e-06,-0.0002500000000000002,5.865256260915142
ii,0.052621710715697635,-0.00010718749999993718,0.024,-1.6059027777776464e-07,0.0,0.6107335731095259
iii,0.10503325661308807,-0.0002608940972202146,0.0955,-5.84418402777787e-06,0.0002500000000000002,5.023702067554029
avr,0.03152522240206993,-0.000210112847222,-0.02,-2.7539062499999073e-06,0.0002500000000000002,2.307321064499985
avl,0.07080320843116057,8.789496528105132e-05,-0.0785,5.763888888888893e-06,-0.0002500000000000002,4.988856939583425
avf,0.06308618704512486,-0.00016832899305406634,0.0525,-3.0034722222222436e-06,0.0,1.6900183009831284
v1,0.04115981934000683,-0.00013385416666700288,-0.0095,-2.905815972222278e-06,0.0002500000000000002,13.268915724836006
v2,0.08457200874547376,-0.00027083767361156736,-0.013,-3.3116319444445445e-06,0.0005000000000000004,26.55486032440497
v3,0.09892116917369725,-6.820746527708846e-05,0.0065,-3.6046006944446423e-06,0.0002500000000000002,7.752220962326974
v4,0.12587461179237833,-5.101128472161111e-05,0.0065,-3.1184895833333527e-06,0.0,9.801693802708122
v5,0.15984929029837708,-2.9036458334979925e-05,0.034,-8.029513888888424e-07,0.0,7.10366747832882
v6,0.1675024650085267,-0.00019879774305720522,-0.0435,-4.652777777777649e-06,-0.00024999999999997247,3.9855674974120157
vx,0.08133592488713405,9.361111110909914e-05,-0.0035,-4.166666666666573e-06,0.0,6.5700192457377
vy,0.03717403547370102,-0.00014806857638802008,0.0125,-6.401909722222703e-07,-0.0002500000000000002,0.7096980176042302
vz,0.038202196647852155,-0.0001804861111106521,-0.0225,-4.186197916666597e-06,-0.0002500000000000002,1.0137885614036726
