,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04999128015494498,0.00011411458333279948,-0.0195,2.0957031249999963e-05,0.0002500000000000002,2.2808698342734384
ii,0.30261453278968253,-0.0002185937499997588,-0.0715,4.773437499999991e-05,0.0,6.339523358783196
iii,0.12567789540555974,0.00016615885416765153,-0.0195,2.680989583333356e-05,0.0,5.519095596203049
avr,0.14488298265555452,5.291666666725366e-05,0.0495,-3.433593749999965e-05,-0.00024999999999997247,2.7939536513033545
avl,0.012181610440006334,-2.5312500000157262e-05,-0.012,-2.936197916666581e-06,0.0002500000000000002,2.6951557605201257
avf,0.20164733974668236,-2.524739583163409e-05,-0.048,3.727213541666674e-05,0.0,4.810603333605615
v1,0.04243960931084638,-3.421874999932222e-05,-0.024,-1.524739583333334e-05,0.0,1.857867104787156
v2,0.034938410745744726,-9.700520833051304e-06,-0.02,-1.009114583333335e-05,0.0002500000000000002,2.9650023843786264
v3,0.049212820312109815,-0.00012562499999993547,-0.007,-5.8463541666666035e-06,0.0005000000000000004,8.339705378117749
v4,0.06696257557741105,0.00016524739583314248,-0.0155,-5.403645833333063e-06,0.0005000000000000004,8.406691684085448
v5,0.07333712211961771,0.00020636718749961119,-0.0385,-8.808593749999741e-06,0.0005000000000000004,8.472817288503748
v6,0.04209831587872909,5.6367187500006e-05,-0.0305,-5.983072916666629e-06,0.0002500000000000002,7.089253495034755
vx,0.03177007079005942,0.00019829427083318084,-0.0245,-2.6236979166666277e-06,0.0002500000000000002,5.94312872117564
vy,0.04577942353306776,3.855468750080562e-05,0.028,1.7161458333333367e-05,0.0,0.21459049660990556
vz,0.007054617209629434,-2.507812499991431e-05,0.013,-4.882812500000022e-06,-0.0002500000000000002,1.3064762588847574
