,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.24242204638615814,-0.00020153817951676427,-0.002,1.231335199813365e-05,0.0,2.8311482733845645
ii,0.23062589044174178,0.00013446155384282067,0.0535,7.517998200179887e-06,0.0005000000000000004,10.14522121169916
iii,0.021960881030042154,-0.00018196097056966568,0.0005,-4.7828550478287824e-06,0.0005000000000000004,4.914780915911569
avr,0.23103592185488805,3.571726160881603e-05,-0.0405,-9.915675099156693e-06,-0.0002500000000000002,4.706209325483143
avl,0.07453350706559242,0.0002357722561064509,-0.035250000000000004,8.549145085491539e-06,-0.0002500000000000002,1.2870115773487394
avf,0.06563361807114267,0.00031299786688215365,0.0445,1.3665300136654192e-06,0.0005000000000000004,7.1786669929113724
v1,0.362073919855473,0.00023790537613033812,-0.085,2.1422857714228474e-05,0.00024999999999997247,9.658902550203853
v2,0.5598727485531702,5.0753258010424434e-05,0.004,3.109897343598969e-05,0.0002500000000000835,87.34012709184624
v3,0.6096119048000933,-0.00023762623737550963,0.0455,3.238009532380059e-05,0.0005000000000000004,106.59830337950076
v4,0.277664422037932,-7.74630870230334e-05,0.014,2.150618271506137e-05,0.0005000000000000004,66.81342446210694
v5,0.03677486682403742,-8.22917708226025e-05,0.008,8.270006332700319e-07,0.0,3.734619332136695
v6,0.01881036641849454,0.0005136569676368469,-0.02,2.5997400259973924e-06,0.0,4.680192882063069
vx,0.030484362421339898,0.00026798986768045624,-0.0245,6.822234443222358e-06,0.0,3.221968191644228
vy,0.04483665400879371,-0.00017374512548670677,0.057,-8.249175082491879e-06,0.0002500000000000002,3.6917252222136208
vz,0.0856272606759905,-7.780471952798663e-05,-0.0545,-1.113222011132203e-05,-0.0002500000000000002,20.280728305814662
