,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.020192986886745604,-0.00014887152777781293,0.022,1.7751736111110795e-06,0.0,3.341217783906262
ii,0.022258119439040616,0.00021825086805569958,-0.006,3.602430555554958e-07,0.0,2.246629145999019
iii,0.01564507419306831,-0.0003541232638891195,-0.0025,-1.4127604166667058e-06,0.0,0.433026479280498
avr,0.017305002560791503,0.00020891059027774203,-0.0015,-1.0677083333332596e-06,0.0,2.5988416235674343
avl,0.012347499634890055,-0.00012868055555584842,0.005,1.5885416666666235e-06,0.0,1.4248662104648941
avf,0.01391043609524968,-0.00025923611111100504,0.005,-5.316840277777551e-07,0.0,0.4876264739220382
v1,0.05291328073132958,0.0001264756944446039,-0.0075,2.3307291666666066e-06,0.00025,19.721976775378906
v2,0.12977291226709192,2.5698784722434728e-05,-0.077,3.075086805555457e-06,0.0002500000000000002,98.81847522027952
v3,0.1501068685606477,9.033420138961258e-05,-0.114,2.9470486111111343e-06,0.0002500000000000002,104.26759908415082
v4,0.14721105252588634,5.4388020832972176e-05,-0.0995,3.213975694444579e-06,0.0002500000000000002,58.5424299900399
v5,0.04872455002025968,0.00014311197916677334,-0.0115,3.120659722222202e-06,0.0,6.993799477764983
v6,0.023623020852386028,-0.00022799045138889544,-0.0225,2.233072916666648e-06,0.0,1.9856019969857621
vx,0.029501394383906098,0.0001306857638882508,-0.016,1.2868923611110907e-06,0.0,4.215432686862006
vy,0.02280053649655412,-6.730468750032538e-05,0.0175,-3.13151041666663e-06,0.0,1.8971084781717575
vz,0.022771723497851608,-1.1523437500161346e-05,0.027,-1.927083333333181e-06,-0.0002500000000000002,9.46382781190829
