,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.11107420969669833,0.0001048311835477627,-0.1135,-7.138869446388624e-06,0.0,10.251850676850623
ii,0.02973496456487088,-0.0002616863313666207,-0.022,-1.9560543945605865e-06,0.0,3.6581273780523715
iii,0.03968435788821786,0.00015363880278676325,0.041,5.182815051828353e-06,0.0,8.902919621510103
avr,0.06048550323405773,7.198446821848404e-05,0.0665,4.5432956704327914e-06,0.0002500000000000002,4.496647493373396
avl,0.06794131372810794,0.0002254024597541116,-0.083,-6.155634436556349e-06,0.0,9.07263376196521
avf,0.006943135569590504,0.00022796470352954318,-0.0085,1.6123387661233598e-06,0.0,2.8962937411496346
v1,0.0634727717689072,0.00022004049595026796,0.042,1.6060893910608537e-06,0.0002499999999999985,16.55748100890166
v2,0.1662618504079056,-0.0001486559677364251,0.127,2.743475652434778e-06,0.0005000000000000004,86.60357318201193
v3,0.15751955616808944,4.820767923313796e-05,0.1695,-2.3664300236642107e-06,0.0002500000000000002,109.81407929160576
v4,0.1538348728786968,-9.191164216881507e-05,0.136,1.6914975169150007e-06,0.0002500000000000002,130.33472399839067
v5,0.09464276437670217,-0.0003030988567809815,0.022,-5.103656301036781e-07,0.0,53.52156611346722
v6,0.06813073777202146,-0.00017687397926908135,0.003,3.2934206579342028e-06,-0.00025,13.05978369460366
vx,0.1339355813523555,-0.00011797153617943955,-0.0055,6.507682565076846e-06,0.0,22.71735497410682
vy,0.006658759840763726,-6.194380561948463e-05,-0.0145,1.3186181381861055e-06,0.0,2.0378869670513415
vz,0.08088770194544934,3.4684031599642806e-05,0.0135,5.628603806286075e-06,-0.0002500000000000002,15.817611182799281
