,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.29778996500426747,-0.0001528513815290404,0.059,1.757115955071168e-05,0.0,3.190215836254349
ii,0.31002934770205925,-0.0001525014165248803,-0.0125,1.8225260807252465e-05,0.0,2.735281159279207
iii,0.00786337844622818,-6.815151818136611e-05,-0.0025,6.416025064160668e-07,0.0,0.6947345315250842
avr,0.3019415147114019,-9.609455721057357e-05,-0.0255,-1.7898210178982024e-05,0.0,2.630590141958309
avl,0.07532896242222739,-7.664650201534467e-05,0.0535,8.459570709595696e-06,0.0,1.3933600850488432
avf,0.08450029879282384,0.00018190264306816337,-0.0345,9.440722594407237e-06,0.0,0.7547379449319656
v1,0.04292791823408291,-0.00034048678465445283,0.0545,-1.960220644602241e-06,0.0002500000000000002,9.481725867938712
v2,0.1604348876831545,-0.00016766240042719174,0.0565,1.0234393227343772e-05,0.0004999999999999935,45.67366955330616
v3,0.08634844473966204,-0.0001559677365593981,0.034,-9.76985634769837e-07,0.0002500000000000002,17.287115479403408
v4,0.055710386089552345,-0.00031156467686590964,0.0095,-8.290837582908536e-07,0.0002500000000000002,7.843526786068146
v5,0.03656425404020361,0.00019976335699785586,-0.023,1.7352431423524467e-06,0.0002500000000000002,5.286906126255539
v6,0.020263273127448703,-2.6326534012855892e-05,0.0095,3.120521281205161e-06,0.0,2.2959319394728746
vx,0.019892948782036124,-0.00015615105156164053,-0.0235,1.6435856414358708e-06,0.0,2.9600678468224233
vy,0.13316516997743524,3.057194280091476e-05,-0.022,1.1198880111988688e-05,0.0002500000000000002,1.1149521677950562
vz,0.07279003766277432,4.830350298442301e-05,-0.0305,-8.436656334366332e-06,-0.0002500000000000002,4.62152265556756
