,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.04600334892451151,0.000243155381942682,-0.0075,6.664496527777779e-06,0.0,5.592496347027777
ii,0.646782743344291,-2.74001736128747e-05,0.1015,6.336805555555564e-07,0.0,2.15219911603557
iii,0.4926418057927431,-8.357638888499853e-05,0.0945,-6.02430555555559e-06,0.0,4.433229494072127
avr,0.22316247320433688,-0.00039902343749781,-0.0025,-3.6436631944443794e-06,0.0,2.1958840571219356
avl,0.10759601218711624,0.00015792968750100305,-0.013,6.347656250000014e-06,0.0,4.704459146416232
avf,0.5581972440083879,-5.478298610164324e-05,0.1115,-2.699652777777759e-06,0.0,1.5813448224509055
v1,0.4446807005861244,-1.4019097160385361e-06,0.052,-6.091579861111336e-06,0.0005000000000000004,33.988118742908235
v2,0.36799169008172655,0.0002555772569439336,-0.0055,-8.506944444443466e-07,0.0005000000000000004,35.79765814118597
v3,0.46156869582656557,-0.00021093749999554962,0.04975,-4.264322916666642e-06,0.0005000000000000004,32.392050629125166
v4,0.42399445910431277,0.0002640321180519175,-0.0015,-7.161458333330971e-07,0.00024999999999997247,11.380968651416296
v5,0.4384186631332895,-0.00011822048610786586,0.0445,-2.2612847222221824e-06,0.0,6.975261784846289
v6,0.4056985421291945,-0.00030230902777798706,0.0395,-3.923611111111123e-06,0.0,3.078180587238678
vx,0.02329039038685685,0.0002167404513891634,-0.0105,5.390624999999953e-06,0.0,5.362934036681943
vy,0.23562251919125715,-9.43576388905521e-05,0.0815,1.7035590277776495e-06,0.0,1.7417461587535492
vz,0.012341358879211678,-0.000123220486111028,-0.01,-1.189236111111118e-06,0.0,2.7900265901786296
