,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.1105104976277778,-0.00020575442455741691,-0.07,6.934723194347354e-06,0.0,12.79067143717046
ii,2.2244421598700344,0.00018411492183789877,0.2025,4.061885478118786e-05,0.0,2.8933688719975144
iii,1.624535971021999,-0.00010662683731228563,0.312,3.367996533679956e-05,0.0,5.448124818776836
avr,0.7613451732866656,1.1907142617085811e-05,-0.049,-2.3776788987768135e-05,0.0,6.1565626064572765
avl,0.31140574599839654,0.00019708862447349426,-0.2215,-1.3369496383695026e-05,0.0,8.615325300699858
avf,1.896862624929885,-0.00021168716462010271,0.2465,3.714628537146349e-05,0.0,1.1490678897405024
v1,0.3171361198515086,-8.943272339542011e-05,0.01,-1.4667283271672956e-05,0.0,10.091682054696692
v2,0.4395418486113574,-0.00022220694597510762,0.0875,-1.6889977668900014e-05,0.00024999999999997247,13.418072975342751
v3,0.14259358148554288,-5.4732026800712844e-05,-0.0445,-1.1336366363363664e-05,0.0002500000000000002,7.996800239485997
v4,0.08592792757993228,0.00012668316501573238,-0.025,-6.780571942805714e-06,0.0,8.942009787577573
v5,0.19254611042791664,-6.556011065919713e-05,-0.079,-6.393110688931131e-06,0.0,32.09575825299519
v6,0.1086343601486866,0.0001557052628075176,-0.089,-4.7703562977034594e-06,0.0,20.41540297663746
vx,0.17988568352857764,0.00017345765423303628,-0.11,6.041062560410687e-06,0.0,20.995094309523296
vy,1.8904958084090118,3.650884911553668e-05,0.097,3.530688597806871e-05,0.0,0.9001857773460865
vz,0.01322775310245103,0.00022064460220648394,-0.007,7.582575075824754e-07,-0.0002499999999999998,3.227928501512719
