,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07318963570457407,-0.0003467274305549632,-0.0495,3.858506944444316e-06,0.0,6.25186567193015
ii,0.22611548053458022,-0.00010575520833350975,-0.007,-1.1894531250000059e-05,0.0,1.635978366690811
iii,0.46202684469013844,7.332899305407028e-05,0.0005,-1.5744357638889122e-05,-0.00024999999999997247,5.021458753595936
avr,0.03418493007158294,-0.00011857638888841375,0.0165,4.016927083333324e-06,0.0,2.716987298660198
avl,0.21104696098163767,-4.3142361111244946e-05,-0.022,9.806857638888981e-06,0.0,5.350732720366407
avf,0.3257365246631699,-0.00027607204861104356,-0.005,-1.381944444444448e-05,0.0,1.6954507329054798
v1,0.1138676159613769,-0.0001874826388894586,-0.02,-4.9479166666667214e-06,0.0002500000000000002,2.25415501592009
v2,0.10933246547683127,3.654079861112604e-05,-0.0745,-4.991319444444631e-07,0.0002500000000000002,4.507227264869575
v3,0.14239347090370233,-0.00030573784722296994,-0.111,2.6822916666666223e-06,0.0002500000000000002,7.009538414148343
v4,0.10047542742687034,9.749131944474344e-05,-0.0975,1.8207465277778097e-06,0.0,1.9765155743105902
v5,0.04808746980536726,-7.679687499918319e-05,-0.0535,3.906249999999907e-07,0.0,0.7400325844604262
v6,0.07148645515330725,0.000251714409722632,-0.0345,4.357638888888945e-06,0.0,0.5283469261270376
vx,0.00569870469175505,0.00037349826388889624,-0.004,5.66406250000027e-07,0.0,0.880759931934875
vy,0.19702434404423325,-9.366319443289976e-06,0.1235,-4.0559895833334225e-06,0.0,0.9633200971498073
vz,0.02361284548089414,-2.3077256943958056e-05,0.014,3.177083333333337e-06,0.0,2.1589145071239635
