,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.02591055669879514,0.00012434895833348715,-0.012,-7.1744791666664605e-06,0.0002499999999999985,7.03154805501925
ii,0.03676719367238233,2.5377604166725893e-05,-0.021,7.617187500000118e-06,-0.0002500000000000002,13.50340793074913
iii,0.022503488277086287,-0.0001005078125002908,-0.011,1.4817708333333425e-05,0.0,10.986720278830875
avr,0.02571303116986045,0.00017524739583334612,0.0165,-2.0182291666666938e-07,0.0,7.705033132147016
avl,0.015015223093300539,0.00011214843749979462,0.0005,-1.100260416666669e-05,0.0002500000000000002,5.662238604862238
avf,0.02315735588528012,0.00021355468749992854,-0.0175,1.1223958333333272e-05,0.0,10.118360090072153
v1,0.05325591739111273,-0.00017540364583333595,-0.0135,3.541666666666721e-06,0.0,39.1729292640494
v2,0.05198714061679855,2.1080729167346445e-05,-0.0325,-2.812499999999909e-06,0.0,25.631298586792436
v3,0.0717861877056391,-0.00016970052083322735,-0.0355,3.046874999999997e-06,0.0,35.29888315514595
v4,0.10027447205403334,0.00017963541666629493,-0.0405,-5.078124999999827e-07,0.0,34.12148883945499
v5,0.10084514344371233,0.00012445312500004074,-0.0435,2.6236979166666654e-06,0.0002499999999999985,28.211491699985686
v6,0.10146859303472389,-6.337239583345852e-05,-0.052,-2.9101562499998857e-06,0.0,25.83725560797167
vx,0.09528935324763006,0.00014279947916661525,-0.0325,-1.3932291666667263e-06,0.0,24.971351946350875
vy,0.023996519434112292,0.00015088541666659504,-0.0115,6.861979166666723e-06,0.0,11.817010215402362
vz,0.015378399787313762,-0.00015678385416656115,-0.0015,-7.988281249999876e-06,0.0,11.815877215633167
