,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.21207346473263142,-1.0013020833087968e-05,-0.1905,1.0577256944444514e-05,0.0,1.3882920503637681
ii,0.4496949951978291,-0.00018700086805934244,0.184,2.3901909722222677e-05,0.0,3.5410171819716196
iii,0.33412183980676996,3.939236111100143e-05,0.202,1.3322482638889263e-05,0.0,1.6020201155061409
avr,0.2474372046000817,-4.3107638886958324e-05,0.026,-1.724175347222202e-05,0.0,2.0603611853926367
avl,0.16075645619083137,-0.00013343315972067846,-0.042,-1.3758680555555106e-06,0.0,0.9390450804644089
avf,0.3388482652031347,0.0001762196180535542,0.1995,1.861328125000002e-05,0.0,2.2423541314582547
v1,0.056021786470403456,0.00010608072916754934,-0.052,-5.026041666666632e-06,0.0002500000000000002,1.9541421162808112
v2,0.16902088409166005,0.00021300781249962655,-0.152,-1.0861545138888693e-05,0.0,7.342941578940514
v3,0.28588608640968594,7.477430555473814e-05,-0.2605,-1.3763020833333389e-05,0.0,12.631329754267773
v4,0.30755804882304477,0.00017922309027981986,-0.216,-1.2697482638888947e-05,0.00024999999999997247,12.867971693804268
v5,0.214875851510454,-5.3602430554477595e-05,-0.2005,-1.0301649305555454e-05,0.0002500000000000002,8.592008300842945
v6,0.09188661628499854,0.0002419487847213601,-0.084,-6.006944444444492e-06,0.0,3.9227491392484586
vx,0.027559177730380146,-0.00017846788194443187,-0.027,3.009982638888925e-06,0.0,3.685374193465996
vy,0.20919499935094854,-7.233506944437774e-05,0.1375,1.2779947916666714e-05,0.0,1.6265541929014664
vz,0.024046885011937056,-0.00034373263888926394,0.013,-3.1575520833334027e-06,-0.0005000000000000004,1.534997594476371
