,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.013770825124234663,0.00020789930555558972,-0.02,7.356770833332774e-07,-0.0002500000000000002,3.1597486819067813
ii,0.21186184274693567,0.00021052083333224653,-0.1525,-1.1436631944444568e-05,-0.0002500000000000002,2.4871599221098926
iii,0.2092468350935432,-1.2404513889031833e-05,-0.153,-1.2172309027777897e-05,0.0,0.4033957644758363
avr,0.06051122310412202,3.500434027770598e-05,0.0745,5.349392361111099e-06,0.0002500000000000002,2.7948633596376795
avl,0.058541072532437635,-0.00012316406249946528,0.064,6.4561631944446425e-06,-0.00024999999999997247,1.0718056161837426
avf,0.20710995488412226,9.996093749796195e-05,-0.1535,-1.1807725694444616e-05,0.0,0.635153617767876
v1,0.09051800787085529,0.00011325086805355847,0.062,-7.452256944444391e-06,0.0,2.2381727474936186
v2,0.04440436556893219,0.0003980034722213569,-0.021,-9.201388888889238e-07,0.0,13.708894987049527
v3,0.0524974334161489,-0.00033907118055513484,-0.054,1.1523437499999348e-06,0.0,17.51364917379752
v4,0.07823729738742351,4.777777777881832e-05,-0.0185,-1.4105902777777858e-06,0.0,14.769435619119747
v5,0.044127732380697074,4.938802083367278e-05,-0.0265,-1.9531250000017968e-08,0.0,8.9194070180906
v6,0.022331266394877404,-6.0421006944326404e-05,-0.0125,1.6362847222221083e-06,0.0,3.8648945338067633
vx,0.051948392084206145,0.00021720486111133805,0.0095,5.720486111111114e-06,0.0,4.818262967524334
vy,0.03375550938534486,0.0001882118055559228,-0.018,-1.8185763888888213e-06,0.0,1.4852786098702522
vz,0.018879936605563613,-0.0003761935763894225,0.012,-3.778211805555623e-06,0.0,1.804310135867595
