,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.037046845761498706,-1.897726893914681e-05,-0.013,1.618588141185899e-06,0.0002500000000000002,1.5867003783918852
ii,0.49246719794760907,-0.00021040395960723676,-0.289,1.0771839482718379e-05,0.0,3.1903650107882324
iii,0.3612954039981834,-0.0004255407792565748,-0.1595,9.149085091490813e-06,0.0,2.4617044271213273
avr,0.1743753708276509,0.00010258557477778064,0.1435,-6.199380061993807e-06,0.0,1.6515669914045246
avl,0.07602627279269644,0.00021096640336142343,-0.011,-3.7621237876212457e-06,0.0,1.245301730790207
avf,0.4176046575604297,-6.697663567182612e-05,-0.2435,9.963586974635712e-06,0.0,2.4901750004525725
v1,0.069740032288022,-0.0003204887844534331,-0.009,-4.9015931740160706e-06,0.00025,9.477098810242419
v2,0.17744047204077282,-0.00015399293403962943,-0.0345,-9.317818218178321e-06,0.00024999999999999675,36.90575090220763
v3,0.0895201628838133,-0.00021055394460565353,-0.017,-5.664016931640249e-06,0.0,23.611121712618115
v4,0.10090976689005873,6.420607939284225e-05,-0.015,-8.657467586574756e-06,0.00024999999999999935,14.234886578844339
v5,0.05604379521889428,-3.50506615993518e-05,0.0355,-5.749425057493744e-07,0.0002500000000000002,3.9821976743642846
v6,0.0390618190636855,0.00013514065260153684,-0.0325,7.415925074158944e-07,0.0,1.5654228920204631
vx,0.02027777594237339,-7.708395827074977e-05,0.007,1.3332000133320337e-06,0.0002499999999999998,1.507268847694108
vy,0.09799673826007177,0.0002764848515149574,-0.0875,5.60985568109841e-06,0.0,2.2946855905178136
vz,0.02819471413963619,-0.00015192230776847797,0.004,-1.7102456421024882e-06,0.0,7.0279278837048675
