,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.07549260976782028,-3.546223958305311e-05,-0.0225,-5.859375000000003e-06,0.0,13.968456448897523
ii,0.08570871835791075,8.574218750045289e-05,0.0015,1.1953124999999979e-05,0.0005000000000000004,5.423682266870009
iii,0.204404616913735,0.00011776041666545374,-0.0335,1.782226562500002e-05,0.0002500000000000002,27.17017252745381
avr,0.029498553452936414,0.00022365234374994696,0.0245,-3.0468749999999606e-06,-0.0002500000000000002,2.674986399953321
avl,0.11852129460221482,-7.496093750187874e-05,0.009,-1.1832682291666651e-05,0.0002500000000000002,19.3430666990953
avf,0.12618376562069927,-0.00014826822916699355,-0.0275,1.4892578125000012e-05,0.0005000000000000004,12.545352650015987
v1,0.4062039994439705,-0.00010873046874972626,-0.106,1.728190104166641e-05,0.0002500000000000002,62.45329633736275
v2,0.410898285009334,6.184895833457764e-05,-0.0735,1.4645182291666547e-05,0.0007500000000000007,85.18995203200446
v3,0.5992955055059329,6.085286458434043e-05,0.112,8.261718749999892e-06,0.0012500000000000011,246.0860753975065
v4,0.6917152254921213,-4.6972656251191034e-05,0.0165,1.0289713541666743e-05,0.0014999999999999996,260.6977776651507
v5,0.5193183421346348,-0.00012411458333293142,-0.018,1.6126302083333037e-05,0.0010000000000000009,153.11908792741752
v6,0.2929981006346432,-0.0001546484374987506,-0.1675,2.140299479166656e-05,0.0005000000000000004,5.129722311760942
vx,0.1462713999823056,-0.0001941145833335234,-0.0415,5.501302083334473e-07,-0.0002500000000000002,69.44947725027704
vy,0.19635144839455732,-2.899088541664388e-05,0.0485,-2.4348958333333238e-06,0.0007499999999999729,4.855814181090703
vz,0.6866560732807472,-7.608072916208544e-05,-0.21675,1.3951822916666451e-05,-0.0007499999999999174,113.12966404342146
