,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.022713078778687917,3.6792534723847404e-05,0.006,3.2899305555555338e-06,0.0,4.0505581379602305
ii,0.059181054172723284,-0.0001868229166667705,-0.003,-1.4105902777778777e-06,0.0,5.222891542023824
iii,0.04218073528604481,4.392795138775133e-05,0.011,-4.717881944444413e-06,0.0,11.684478391728222
avr,0.03039350341867946,0.000298337673610482,-0.0225,-9.505208333333209e-07,0.0,3.0559658834316386
avl,0.017652531747577273,0.00017878906249999398,-0.008,3.9973958333333825e-06,0.0,6.882258985407055
avf,0.04499338256967085,-0.0003236848958342467,-0.002,-3.0620659722222133e-06,0.0,6.787167960153298
v1,0.16659699145292353,0.00020139756944614337,-0.0775,-9.042968749999994e-06,0.0002500000000000002,27.17631886709399
v2,0.08539441394200344,0.00010393229166652284,0.0875,-8.246527777757956e-08,0.0,45.27254669276785
v3,0.05594024253349098,-3.654947916626187e-05,0.0655,1.592881944444556e-06,0.0,31.2965243890179
v4,0.09309820171107298,0.00010194010417073732,-0.032,-7.977430555555618e-06,0.00024999999999997247,3.6473088188628653
v5,0.017312679143684097,0.00017435763888867757,-0.0105,1.5147569444444276e-06,0.0,3.8937143011046853
v6,0.05042726890935232,-5.8250868056242724e-05,-0.0425,2.176649305555461e-06,0.0,3.668108136331615
vx,0.026561588669033496,0.00031917968749877845,0.0,5.924479166666713e-07,0.0,2.3364656329590563
vy,0.025142770877457307,3.506944444033206e-06,0.003,-5.614149305555562e-06,0.0,5.813060041603715
vz,0.02919042279299285,-0.00036786024305580976,-0.0135,-3.68706597222212e-06,0.0,1.246283460952024
