,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.3491496965952963,0.00016512932040771539,0.157,3.163433656634358e-05,0.0,2.586685130083373
ii,0.7709572863396321,3.0076159053645178e-05,0.1785,2.2706062727060632e-05,0.00024999999999997247,6.859579559460636
iii,0.10929878896434683,-0.00013613222011146163,-0.006,-8.917858214178645e-06,0.0,6.675953646412108
avr,1.032730420225925,0.00015187231276147373,-0.169,-2.7172282771722768e-05,-0.00024999999999997247,2.9440276786097743
avl,0.5364849816605797,0.00015041412526179887,0.06,2.0279222077792472e-05,0.0,2.7423126898657095
avf,0.10279738512223513,0.00023828867113357078,0.068,6.886811318868069e-06,0.00024999999999997247,6.221213618893358
v1,0.08196538932883232,0.0001262248775131949,0.073,8.461653834616564e-06,0.0,2.985721760483172
v2,0.08709818758965972,-4.450804919521543e-05,0.068,4.0141819151418325e-06,0.0002500000000000002,25.56370129925926
v3,0.08755340333293805,-4.4128920440980164e-05,0.0585,3.53089691030891e-06,0.0002500000000000002,30.04909321673117
v4,0.13342040638813263,-0.00017574075925875073,0.0445,9.103256341032577e-06,0.0002500000000000002,15.726778033710213
v5,0.12550287215873962,7.164283571575992e-05,-0.00125,8.55331133553295e-06,0.000250000000000028,2.970852745100965
v6,0.24199457494042356,-0.0002269981335233353,0.003,1.2336266373362636e-05,0.00024999999999997247,3.6812308995505743
vx,0.017207054445267447,4.704946172061646e-05,-0.015,-9.082425090824079e-07,0.00024999999999999675,2.6193330581647647
vy,0.05473341604659193,0.00024882095123776425,0.0405,2.2914375229143197e-06,0.0,5.140311965549138
vz,0.024951663645843496,-0.00014422307769227884,-0.0365,-1.0415625104156383e-06,0.0,8.984981337487401
