,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.036544900057519196,0.0001427387152772245,-0.0085,-8.535156249999945e-06,0.0,8.314220445891548
ii,0.0362894157954873,0.00011714409722180065,-0.054,-3.1857638888890466e-06,0.0005000000000000004,4.016639808471232
iii,0.03693784233151108,2.6705729167049446e-05,-0.037,5.353732638889011e-06,0.0005000000000000004,2.791189501633633
avr,0.02718634548072709,0.00010849826388917997,0.031,5.865885416666646e-06,-0.0002500000000000002,5.063476845670786
avl,0.02766566348413714,6.325086805647062e-05,0.0255,-6.946614583333114e-06,-0.0002500000000000002,5.002646504631183
avf,0.027429910450694494,-0.00036375000000016884,-0.055,1.0763888888888905e-06,0.0007499999999999998,1.880359508469286
v1,0.10117302457257493,-0.00012355902777661095,0.0685,1.4394531249999915e-05,0.0,9.54352617890541
v2,0.03912271207326869,-0.000210017361110631,0.0105,6.690538194444384e-06,0.0,8.907502707221413
v3,0.1114122878255715,0.0002936501736122708,0.0245,2.3589409722222275e-06,0.0,24.72233469910212
v4,0.1277538871330409,0.00027180555555617503,-0.0125,-1.0926649305555791e-05,0.0002500000000000002,36.037516802638606
v5,0.05988630796877706,-0.00028547743055577204,-0.0365,-1.178168402777801e-05,0.0002499999999999985,18.193927974255786
v6,0.023528150385191755,9.366319444475643e-05,-0.022,-6.0177951388889375e-06,0.0,6.388806821698629
vx,0.065191096138675,-0.00020601996527742239,-0.038,-3.7413194444444715e-06,0.0,10.872798089890622
vy,0.017725885412116005,-0.00021085503472213486,-0.022,-6.6276041666669605e-06,0.0005000000000000004,2.4519734258041175
vz,0.03502204436003625,0.00012099392361058038,0.037,-4.3098958333333494e-06,-0.0002500000000000002,3.2499325057623225
