,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.6309912903923125,8.895399305441839e-05,0.081,-2.588541666666699e-05,0.00024999999999997247,5.736395259456145
ii,2.6890663554707546,-0.00024103298611319687,0.1165,4.490451388888859e-05,0.0004999999999999449,11.456188765687584
iii,5.3118512946207,0.00015543402778487111,0.1185,7.078342013888994e-05,0.0002500000000000002,6.7524360687309954
avr,0.33198705714625387,1.767795138532998e-05,-0.0055,-9.50086805555535e-06,-0.0002500000000000002,8.262956891300234
avl,2.299180351668177,0.00022546874998897662,-0.004,-4.833333333333288e-05,0.0,2.8759406568993695
avf,3.842712565836181,0.00020633246526303927,0.1265,5.783854166666591e-05,0.0004999999999999449,6.861054166054814
v1,2.7398282351457355,-3.4322916653373094e-05,-0.053,5.0885416666666805e-05,0.0,45.624069779343124
v2,3.1929023306372444,-5.2916666674426526e-05,0.141,4.8300781249998926e-05,0.0002500000000000002,179.7613350105057
v3,2.6674087293753272,1.7170138895176888e-05,0.1475,4.361762152777634e-05,0.0004999999999999449,122.59824941654551
v4,3.412974634016063,-0.0002517404513962525,-0.0905,5.612847222222169e-05,0.0004999999999999449,34.976314420756644
v5,3.8992416594329007,0.00017887152776659875,-0.05275,6.927951388888842e-05,0.0002500000000000002,7.057716552312926
v6,3.2109312226329254,-0.0002226475694465892,0.029,6.523003472222241e-05,0.00024999999999997247,7.639207411424766
vx,0.1598907460512147,-0.0004473654513886986,0.0975,-5.848524305555481e-06,0.0,4.437093103140956
vy,0.7654975699568981,-0.00015120225694558936,0.2225,-2.588107638888914e-05,0.0002500000000000002,6.932841970115464
vz,1.4039838204803896,-0.0001345052083296146,0.369,-3.572265624999999e-05,0.0,13.026537592535266
