,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.041218517812658055,-0.00010535196480315168,0.0155,4.066260040662513e-06,0.0002500000000000002,8.642856718343953
ii,1.1986733029513974,-4.9470053002593057e-05,0.281,3.307377595573755e-05,0.0002500000000000002,15.04532075410492
iii,0.8885979094267612,6.000649934822129e-05,0.2485,2.9015848415158612e-05,0.0,3.705369816772387
avr,0.39779728495800776,-0.00017111205545991908,-0.157,-1.856897643568976e-05,-0.0002499999999999933,10.956918936617619
avl,0.16524241972775305,-8.397910209328142e-05,-0.09,-1.2471669499716846e-05,0.0,2.236590883090521
avf,1.0333297115830735,-0.00024442139118645664,0.265,3.1046895310468626e-05,0.00024999999999997247,7.246737470497937
v1,0.08021876189898135,4.436639669546438e-05,-0.007,7.78047195280454e-06,0.0,2.4155495220462257
v2,0.06503072677440194,-2.6393194014026713e-05,-0.065,2.033130020331354e-06,0.0002500000000000002,33.5180692121458
v3,0.1690936442923271,-5.876495683745773e-05,-0.094,-1.0186481351864763e-05,0.0002500000000000002,53.69599960455529
v4,0.19077755900538615,0.00011029313735474765,-0.1535,-4.520381295203942e-06,0.0002500000000000002,67.90172719131833
v5,0.21293055671654207,0.0004534921507869385,-0.16,5.428623804286176e-06,0.0002500000000000002,56.712678836615176
v6,0.09093179828427081,-8.065860080845579e-06,-0.095,3.782955037829434e-06,0.0002500000000000002,23.651026997397924
vx,0.36134190429254837,-0.6754280780255346,-0.938,-1.0109405726093992e-05,0.0,11.442818678969264
vy,0.029010448477617343,0.00013631553511351028,-0.025,1.5706762657068348e-06,0.0002500000000000002,8.398438395633834
vz,0.042500757961366764,-0.00017678648801810632,0.0485,-1.4019431390194464e-06,-0.00025,11.57477303193207
