,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.37080042311311184,0.0001380078124979081,0.0485,-2.161458333333436e-06,0.00025,8.354632482033022
ii,0.213206524213964,-4.932725694446838e-05,-0.0085,2.3654513888898993e-07,0.0,51.12435168718839
iii,0.4940754043459658,0.0002336371527766494,0.1515,2.3914930555558923e-06,0.0,21.51373796722345
avr,0.1684035464800665,0.00014457031250047461,-0.015,9.65711805555554e-07,0.0,24.364178267122856
avl,0.3791243675670717,0.00020657118055568082,-0.0685,-2.272135416666795e-06,0.0,2.7023860919291978
avf,0.260953800413173,-0.0001801909722219205,0.054,1.31510416666676e-06,0.0,34.21341536464945
v1,0.888741513189751,-6.970920138522111e-05,-0.092,-7.504340277777773e-06,0.00024999999999997247,15.024832348489847
v2,0.9497635266859947,4.778211805818344e-05,-0.063,-7.827690972222142e-06,0.0004999999999999449,26.85883076954382
v3,0.9055182083208428,0.0002373480902799188,-0.033,-4.312065972222475e-06,0.0004999999999999449,43.59922583873116
v4,1.260516614972824,-9.946180555451997e-05,-0.05875,-2.013888888888871e-06,0.000250000000000028,319.6255597464315
v5,1.330581727425447,9.322048610348152e-05,-0.043,-2.161458333333329e-06,-0.00024999999999997247,383.67170963390856
v6,0.9057733209126468,5.548177083822055e-05,-0.013,-4.179687500000182e-06,0.0,79.14188528733227
vx,0.11559783721059631,-0.00030753472222252634,-0.0495,1.0112847222219989e-06,0.0,92.36238753584288
vy,0.2268920563034219,0.00015891059027692216,-0.015,-5.924479166667512e-07,0.0,24.478395188894588
vz,0.20825991644842387,-0.0001544097222231939,0.0275,1.4908854166666567e-06,-0.0002500000000000002,11.208772837143277
