,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.3641590097827925,0.00020745842082544528,-0.0155,-7.226360697263555e-06,0.0002500000000000002,10.214048846990316
ii,0.3449360579140272,0.0001388236176366868,0.017,-9.305319468053175e-06,0.0002500000000000002,12.885601748851464
iii,0.08861309781732979,8.741209212109283e-05,0.037,-2.074792520747867e-06,0.0,1.6086151408496623
avr,0.3323682187533356,7.71714495201205e-05,-0.0165,8.267923207679294e-06,-0.0002500000000000002,11.237842413197397
avl,0.14020465830425205,-0.00011156800986509779,-0.066,-2.572659400726899e-06,0.0,2.5091512995295244
avf,0.12578727344224974,3.414241909262551e-05,0.0195,-5.695263806952614e-06,0.0,4.685497841989066
v1,0.3540539680196633,6.745158817942223e-05,-0.1305,-1.892310768923069e-05,0.0,1.5493958052361456
v2,0.2580278383609958,0.0001965886744658388,-0.0625,-6.995133819951443e-06,0.0005000000000000004,83.54784131693214
v3,0.9406011237872648,2.99011765536605e-05,-0.0845,-2.374554211245556e-05,0.0002500000000000002,81.22673428705185
v4,0.2347323981654919,-0.0001818359830672961,-0.054,-9.632370096323935e-06,0.0005000000000000004,28.146674836951675
v5,2.8861203744946553,0.0001590882578353049,-0.165,4.236243042362372e-05,0.0002500000000000835,18.73636820313013
v6,0.15598058152905322,0.00011832566743358636,-0.06,-9.799020097989967e-06,0.0002500000000000002,8.986400822419688
vx,0.10148381802461337,0.00018883528313812348,-0.0945,6.1056394360564166e-06,0.0002500000000000002,8.851634304359475
vy,0.04959738438202626,0.0003026988967779037,0.011,2.714311902143083e-06,0.0,2.7153076587777396
vz,0.12356929244976741,4.085008166023632e-05,0.009,-1.0642685731426699e-05,-0.0002500000000000002,6.875063966834252
