,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.12052889162551338,-0.0002200029996981811,-0.101,-8.457487584575435e-07,0.0002500000000000002,83.63932697369081
ii,0.047784674329646545,0.0001586216378355667,0.0395,1.8810618938107202e-06,0.0002500000000000002,12.408528537005603
iii,0.2473009954744691,0.00027078958770851105,0.149,2.7288937772888857e-06,-0.0002500000000000002,147.4175056786125
avr,0.022335920680380393,-0.00010285221477847742,0.0325,-5.103656301036375e-07,0.0,11.449912817960191
avl,0.1719579082413686,-0.0002392427423908838,-0.133,-1.7873212678731906e-06,0.0002500000000000002,112.4786686088286
avf,0.11738748559125418,-4.1125054159859205e-05,0.099,2.3039362730393356e-06,0.0,58.86966517919539
v1,0.42702463639962274,0.00019261823817419343,0.0795,-1.4121504516214986e-05,0.0007500000000000007,253.11504765131303
v2,1.386345545507622,8.311668835692306e-06,0.0455,-2.7363930273639458e-05,0.0009999999999999974,758.2850113987796
v3,0.8986608352077423,-5.425707429460266e-05,0.136,-1.8229427057294145e-05,0.0007500000000000007,645.2241015863426
v4,0.46278401643321765,5.453621305282481e-06,0.0395,-1.7367013298670333e-05,0.0007500000000000007,271.9258087187885
v5,0.061953993106817484,0.00020212978702195813,-0.0725,-6.343115688431385e-06,0.0004999999999999935,3.515278113108718
v6,0.15224412129876147,0.00013378245508807756,-0.1035,-7.895043828949792e-07,0.0002500000000000002,110.56434007671265
vx,0.09372809977347794,0.0001734784854848216,-0.0795,2.94137252941349e-06,0.0002500000000000002,70.76396177886811
vy,0.07499066579549715,1.3477818883013026e-05,0.0715,3.953771289537759e-06,0.0,22.202125964922654
vz,0.40031009300500286,0.0002329142085794105,-0.107,1.337991200879933e-05,-0.0007499999999999729,254.62216069094384
