,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,1.0655147768890025,6.330295138725162e-05,0.083,-2.196180555555554e-05,0.0,18.00147329166927
ii,1.1651963732800004,-0.00018513888888680878,0.1925,-1.1325954861111515e-05,0.0002500000000000002,10.343022887842743
iii,0.28758023540327304,2.2829861110863643e-05,0.0085,1.0627170138888812e-05,0.0004999999999999987,27.006259955512117
avr,1.0434847988161973,0.00025275173610999995,-0.235,1.6636284722222336e-05,-0.0002500000000000002,5.757851807107101
avl,0.38514303897078966,2.0690104168288236e-05,-0.101,-1.629557291666672e-05,-0.00024999999999997247,18.888407736781733
avf,0.46011811010502207,-0.00014991753472303558,0.029,-3.559027777776628e-07,0.0002500000000000002,15.003156899713359
v1,0.2507312011919729,0.00011944010416707722,0.062,6.7795138888888514e-06,0.0,30.144647558018214
v2,1.1901136579578595,-0.00017606336805851806,-0.091,-3.2124565972222294e-05,0.0002500000000000002,117.98818502146979
v3,0.5436188872594008,-0.00022304253472611203,0.2385,-1.6098090277777794e-05,0.000250000000000028,75.10991596058136
v4,0.7242500148453068,5.2977430553485325e-05,0.2115,-2.5618489583333348e-05,0.0002500000000000002,24.813697218423616
v5,0.6884331847075843,1.3237847219474516e-05,0.1695,-2.479600694444435e-05,0.00024999999999997247,5.4934921796489515
v6,0.41934946277273144,-0.000271866319445524,0.0505,-1.8342013888888732e-05,0.0002500000000000002,4.295662990818172
vx,0.09970313415275779,0.00015652343749904718,-0.0145,-4.103732638888848e-06,0.0,5.762783790187244
vy,3.1194043500912634,8.190104161855928e-06,0.245,-4.0425347222221665e-05,0.0002500000000000002,23.929969749335527
vz,1.1706114972724566,7.31076388868683e-05,0.0365,-3.0436197916666208e-05,-0.00024999999999997247,20.736675470257715
