,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.6241938344157156,0.005033046874998963,0.0055,8.260416666666668e-05,-0.0007499999999999729,7.579878312252306
ii,0.5066194634591905,0.0049020833333351995,0.0365,5.9179687500000645e-05,-0.0005000000000000004,7.020704204233109
iii,0.051605200490162456,3.6328125000143044e-05,0.0205,-2.3404947916666596e-05,0.0002500000000000002,8.315628946584535
avr,0.5510485780788826,-0.00479614583333267,-0.0125,-7.089192708333421e-05,0.0007500000000000007,5.268099498809251
avl,0.21805000402317812,-6.302083333381657e-05,-0.0035,5.298828124999965e-05,-0.0002500000000000002,5.591146834366835
avf,0.1273860842993699,-4.1276041662978e-06,0.057,1.7884114583333277e-05,0.0,5.365352865654971
v1,0.05775781293834593,-0.00047751302083346917,0.0295,3.4960937500000507e-06,0.0002500000000000002,9.880718955931856
v2,0.3683830733533092,0.0001985286458326334,0.075,8.092447916667015e-06,0.0005000000000000004,161.80293968423416
v3,0.3378385979779984,-0.00017428385416629698,0.06975,9.023437499999981e-06,0.0005000000000000004,139.7121938489233
v4,0.26272472915347517,3.1666666666984195e-05,-0.02,2.197265625000015e-05,0.0,71.18297350481775
v5,0.5180021654574677,-2.7330729166926814e-05,-0.049,3.1875000000000246e-05,0.0,184.21106328699744
v6,0.2370028957663825,6.204427083252891e-05,0.053,3.5143229166666714e-05,0.0,57.801954709799304
vx,0.13073892104729942,-4.781250000002964e-05,-0.0315,-2.6041666666666378e-06,0.0,54.43057375002058
vy,0.0399406914353945,-0.0001871093749998607,0.0535,5.221354166666679e-06,0.0,2.3805581398369164
vz,0.03376137446923874,4.3789062499968604e-05,-0.001,7.057291666666622e-06,-0.0002500000000000002,15.474077992567475
