,channel_variance,mean_amplitude,median_amplitude,mean_derivative_value,median_derivative_value,power_spectral_density_max
i,0.28137419176866657,-0.0002030796920327668,0.1735,1.4113172016131487e-05,0.0002500000000000002,1.784901704463201
ii,0.11888562480544923,0.0001077017298263583,-0.031,7.034713195347161e-06,0.0002499999999999933,6.664614440176243
iii,0.1494796650359658,-0.0002845132153432706,-0.0335,-7.074292570742925e-06,0.0,6.5477220158853795
avr,0.16273490960306802,-0.00020213395327466034,-0.0695,-1.0576025730760038e-05,-0.0002500000000000002,2.6601104842816308
avl,0.18573512684601862,0.0002580116988301613,0.144,1.0596856980968456e-05,0.0,2.081041175884795
avf,0.06383778837326559,2.5205812751987422e-05,-0.014,-2.29143752292024e-08,0.00024999999999999675,6.367419824214215
v1,0.06917601640961067,-0.00016268789787803493,-0.0465,6.686831316867953e-06,0.0002500000000000002,10.302542295396515
v2,0.04196577582796443,-0.00010067326600649727,0.009,3.6350531613506957e-06,0.0005000000000000004,8.125455158157363
v3,0.09509347808078637,-0.00045532113455462055,0.0015,7.44300569942986e-06,0.0002500000000000002,3.342837707860321
v4,0.20917737838015624,8.697463586700191e-05,-0.0245,6.9888844448886816e-06,0.0002500000000000002,38.57168497590012
v5,0.49191205477275063,0.0002985909742415369,-0.0125,1.1823817618237981e-05,0.0002500000000000002,71.44051352886535
v6,0.24032546478889805,0.00012048795120595974,-0.0425,8.89286071392838e-06,0.0002500000000000002,28.84530652600781
vx,0.1584232251503819,0.00014863930273656411,-0.033,7.097206945972036e-06,0.0004999999999999727,27.193036828418617
vy,0.05373177891046545,0.00018451488184531093,-0.0445,1.8956437689564354e-06,0.0,0.9803226561805837
vz,0.025334751848567753,-0.0002942414091922638,0.0345,-1.8706462687065289e-06,0.0,11.359345759514781
